source,ID,period,MAIN_BAS,flagged,early_start,early_end,late_start,late_end,early_nyears,late_nyears,mean_shift,season_shift,abs_shape_change,early_shape,early_ratio,early_low10,early_cv,early_zero_delta,early_mean_in,early_concentration,early_trend,early_month1,early_month2,early_month3,early_month4,early_month5,early_month6,early_month7,early_month8,early_month9,early_month10,early_month11,early_month12,late_shape,late_ratio,late_low10,late_cv,late_zero_delta,late_mean_in,late_concentration,late_trend,late_month1,late_month2,late_month3,late_month4,late_month5,late_month6,late_month7,late_month8,late_month9,late_month10,late_month11,late_month12
raw,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14873159917068418,0.04168965510116619,0.038630993457123675,0.3382001350506419,1.0037409329311346,0.04824644240197638,1.0936720884428819,-0.0002745744096650192,293.45168876990664,0.15279253894880848,-0.1279368752550894,0.026018308928904305,0.023215113555577274,0.03143658196572692,0.06708723557881546,0.2243165168238588,0.2527644458207716,0.14047238683860364,0.07277973197182837,0.05286327341953804,0.042652017959349836,0.037241690645711326,0.029152696491314467,0.37683112850776557,0.9980755178446236,0.07484360739952478,1.0914896123883688,0.0,340.51004334889683,0.15386014951966617,0.10053482441128454,0.026843920560452546,0.024255938959877144,0.03031991926363655,0.0684352794781244,0.19877810521901446,0.2653629336089276,0.1606540248946416,0.07352199191703013,0.042505776442991465,0.03797493414166483,0.03780089275570068,0.033546282757938445
gap1,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14859401703218592,0.04159505317524256,0.038625439778254,0.3382001350506419,1.0037409329311346,0.04824644240197638,1.0936720884428819,-0.0002745744096650192,293.45168876990664,0.15279253894880848,-0.1279368752550894,0.026018308928904305,0.023215113555577274,0.03143658196572692,0.06708723557881546,0.2243165168238588,0.2527644458207716,0.14047238683860364,0.07277973197182837,0.05286327341953804,0.042652017959349836,0.037241690645711326,0.029152696491314467,0.3768255748288959,0.9985553531841103,0.07485390525146775,1.0915214891060254,0.0,340.4631984715358,0.15382841243693396,0.10079551015845137,0.026840242390741762,0.024252615396920384,0.030315764810548453,0.06842590243606533,0.19875086852666407,0.2653265734244096,0.1606320119860967,0.07351191789065471,0.04249995227661853,0.03810675137939995,0.037795713255245014,0.03354168622663551
gap3,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14859401703218592,0.04159505317524256,0.038625439778254,0.3382001350506419,1.0037409329311346,0.04824644240197638,1.0936720884428819,-0.0002745744096650192,293.45168876990664,0.15279253894880848,-0.1279368752550894,0.026018308928904305,0.023215113555577274,0.03143658196572692,0.06708723557881546,0.2243165168238588,0.2527644458207716,0.14047238683860364,0.07277973197182837,0.05286327341953804,0.042652017959349836,0.037241690645711326,0.029152696491314467,0.3768255748288959,0.9985553531841103,0.07485390525146775,1.0915214891060254,0.0,340.4631984715358,0.15382841243693396,0.10079551015845137,0.026840242390741762,0.024252615396920384,0.030315764810548453,0.06842590243606533,0.19875086852666407,0.2653265734244096,0.1606320119860967,0.07351191789065471,0.04249995227661853,0.03810675137939995,0.037795713255245014,0.03354168622663551
gap7,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14859401703218592,0.04159505317524256,0.038625439778254,0.3382001350506419,1.0037409329311346,0.04824644240197638,1.0936720884428819,-0.0002745744096650192,293.45168876990664,0.15279253894880848,-0.1279368752550894,0.026018308928904305,0.023215113555577274,0.03143658196572692,0.06708723557881546,0.2243165168238588,0.2527644458207716,0.14047238683860364,0.07277973197182837,0.05286327341953804,0.042652017959349836,0.037241690645711326,0.029152696491314467,0.3768255748288959,0.9985553531841103,0.07485390525146775,1.0915214891060254,0.0,340.4631984715358,0.15382841243693396,0.10079551015845137,0.026840242390741762,0.024252615396920384,0.030315764810548453,0.06842590243606533,0.19875086852666407,0.2653265734244096,0.1606320119860967,0.07351191789065471,0.04249995227661853,0.03810675137939995,0.037795713255245014,0.03354168622663551
cars_common_dates,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14880584574135594,0.04195081760672295,0.040825437340883175,0.3375151372508711,1.0039289473819037,0.03739639538241193,1.090566372069236,0.0,293.4162028486299,0.1528455251734643,-0.1277990944059715,0.026062417742976674,0.02316536605098882,0.03139942205154371,0.06611841338984795,0.22294452896977898,0.2536986118629351,0.14139495958861245,0.07309922786749908,0.05292928791991916,0.04269178786015941,0.03736119736416002,0.029134779331578802,0.3783405745917543,0.9981758018885546,0.07242121563058336,1.087781854291095,0.0,340.4941464360968,0.1538950599026195,0.10053478880031363,0.026856765562307636,0.024280654332858483,0.030241858472777126,0.06782459796148398,0.19717675723976702,0.26606049353971994,0.16162666920030552,0.07388985154919996,0.042636926417159784,0.0379586670649744,0.03780184519845219,0.03364491346099414
raw_common_dates,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14873159917068418,0.04168965510116619,0.038630993457123675,0.3382001350506419,1.0037409329311346,0.04824644240197638,1.0936720884428819,-0.0002745744096650192,293.45168876990664,0.15279253894880848,-0.1279368752550894,0.026018308928904305,0.023215113555577274,0.03143658196572692,0.06708723557881546,0.2243165168238588,0.2527644458207716,0.14047238683860364,0.07277973197182837,0.05286327341953804,0.042652017959349836,0.037241690645711326,0.029152696491314467,0.37683112850776557,0.9980755178446236,0.07484360739952478,1.0914896123883688,0.0,340.51004334889683,0.15386014951966617,0.10053482441128454,0.026843920560452546,0.024255938959877144,0.03031991926363655,0.0684352794781244,0.19877810521901446,0.2653629336089276,0.1606540248946416,0.07352199191703013,0.042505776442991465,0.03797493414166483,0.03780089275570068,0.033546282757938445
gap1_common_dates,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14873159917068418,0.04168965510116619,0.038630993457123675,0.3382001350506419,1.0037409329311346,0.04824644240197638,1.0936720884428819,-0.0002745744096650192,293.45168876990664,0.15279253894880848,-0.1279368752550894,0.026018308928904305,0.023215113555577274,0.03143658196572692,0.06708723557881546,0.2243165168238588,0.2527644458207716,0.14047238683860364,0.07277973197182837,0.05286327341953804,0.042652017959349836,0.037241690645711326,0.029152696491314467,0.37683112850776557,0.9980755178446236,0.07484360739952478,1.0914896123883688,0.0,340.51004334889683,0.15386014951966617,0.10053482441128454,0.026843920560452546,0.024255938959877144,0.03031991926363655,0.0684352794781244,0.19877810521901446,0.2653629336089276,0.1606540248946416,0.07352199191703013,0.042505776442991465,0.03797493414166483,0.03780089275570068,0.033546282757938445
gap3_common_dates,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14873159917068418,0.04168965510116619,0.038630993457123675,0.3382001350506419,1.0037409329311346,0.04824644240197638,1.0936720884428819,-0.0002745744096650192,293.45168876990664,0.15279253894880848,-0.1279368752550894,0.026018308928904305,0.023215113555577274,0.03143658196572692,0.06708723557881546,0.2243165168238588,0.2527644458207716,0.14047238683860364,0.07277973197182837,0.05286327341953804,0.042652017959349836,0.037241690645711326,0.029152696491314467,0.37683112850776557,0.9980755178446236,0.07484360739952478,1.0914896123883688,0.0,340.51004334889683,0.15386014951966617,0.10053482441128454,0.026843920560452546,0.024255938959877144,0.03031991926363655,0.0684352794781244,0.19877810521901446,0.2653629336089276,0.1606540248946416,0.07352199191703013,0.042505776442991465,0.03797493414166483,0.03780089275570068,0.033546282757938445
gap7_common_dates,297,train,7060014930.0,False,1980,1989,1990,1999,10,10,0.14873159917068418,0.04168965510116619,0.038630993457123675,0.3382001350506419,1.0037409329311346,0.04824644240197638,1.0936720884428819,-0.0002745744096650192,293.45168876990664,0.15279253894880848,-0.1279368752550894,0.026018308928904305,0.023215113555577274,0.03143658196572692,0.06708723557881546,0.2243165168238588,0.2527644458207716,0.14047238683860364,0.07277973197182837,0.05286327341953804,0.042652017959349836,0.037241690645711326,0.029152696491314467,0.37683112850776557,0.9980755178446236,0.07484360739952478,1.0914896123883688,0.0,340.51004334889683,0.15386014951966617,0.10053482441128454,0.026843920560452546,0.024255938959877144,0.03031991926363655,0.0684352794781244,0.19877810521901446,0.2653629336089276,0.1606540248946416,0.07352199191703013,0.042505776442991465,0.03797493414166483,0.03780089275570068,0.033546282757938445
cars,300,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.25966180868645716,0.07855364410623686,0.022260620709479984,0.36472893475508983,0.9248164312977717,0.18611336528252076,1.412669512283669,0.0,19.581076267510074,0.15188621306936528,0.09089411315541977,0.031519346205915975,0.0476469644489298,0.08001627368201013,0.11146237520359585,0.25925613867715613,0.22747869901511336,0.06830064884749469,0.028582092875033143,0.03520670474896783,0.04085838329351649,0.0378184327108091,0.031853940291457425,0.3869895554645698,0.9913697911437591,0.37910270709587207,1.3534960386188533,0.0,25.386699927291183,0.15501885096810689,0.11904325511289476,0.027676431273682887,0.04248762085367675,0.07959007220300762,0.0984087156515742,0.2295217212486293,0.26063656953849684,0.10170801929903268,0.02953565654260841,0.019308742542767415,0.030419238380517195,0.045113359780569115,0.03559385268543758
cars,300,test,7060047060.0,False,2000,2009,2010,2019,9,10,0.2499472330760575,0.051752612001834654,0.07653408165727371,0.5772129020618625,0.9571744900494608,0.34711954410970564,1.6649610979164624,0.0,17.524966359747076,0.18513284085551898,-0.1085350359477116,0.03201008213733831,0.031620859882518,0.061512934025795656,0.10468873168618346,0.2505147410588106,0.3104764522449874,0.07176491509551948,0.021268377124873516,0.01846098232232228,0.026674495363891004,0.03972101641141227,0.031286412646347926,0.5006788204045888,0.9938754033028661,0.4894073872083008,1.5658951369014027,0.0,22.501314876015922,0.17067502768105142,-0.05179277753417139,0.03141050568785914,0.037473827776642696,0.0876683073045292,0.11384644417259275,0.2578577100650564,0.2696675286133218,0.0683827112230531,0.020106674567509898,0.019868499366097952,0.028510567656436572,0.0350659446479199,0.030141278918980285
raw,300,train,7060047060.0,False,1980,1989,1990,1999,9,10,0.19607636887841212,0.081603040617506,0.042066479775778265,0.3457817146329376,0.9090863343504252,0.15980228774021954,1.434445398065555,0.0,20.957146780303027,0.15212780022646213,-0.020434681401664562,0.02964903685055607,0.04746628450152782,0.08162410122592487,0.11318798532497192,0.26330194216519964,0.22223976443271432,0.0677472085932451,0.028220089754162684,0.034572533859792434,0.04143811021531868,0.038100777468861154,0.03245216560772515,0.3878481944087159,0.9886586436901348,0.38427446792510883,1.3635254995869415,0.0,25.49688001105889,0.15510537501854757,0.11054186884578679,0.027706838314390955,0.0426512744244974,0.07973793516019975,0.09894785112242209,0.230856784344206,0.25978065046474974,0.10065644161767315,0.029251184218466234,0.019216693071186806,0.030519577088882546,0.04516604811541341,0.03550872205791197
gap1,300,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.24169533283982692,0.07938099426648722,0.03239158064834863,0.35545661376036725,0.910561681799134,0.17515223162931942,1.4487598925798386,0.0,20.022582455140984,0.15277919366733958,0.07298432261882087,0.03155178515537434,0.048392098201508076,0.08032695978836883,0.1125587091658554,0.2615633498530362,0.22670864357415177,0.06699449882045035,0.027409993503917048,0.03377434681521023,0.04085069881291969,0.03792739747132855,0.03194151883787954,0.3878481944087159,0.9886586436901348,0.38427446792510883,1.3635254995869415,0.0,25.49688001105889,0.15510537501854757,0.11054186884578679,0.027706838314390955,0.0426512744244974,0.07973793516019975,0.09894785112242209,0.230856784344206,0.25978065046474974,0.10065644161767315,0.029251184218466234,0.019216693071186806,0.030519577088882546,0.04516604811541341,0.03550872205791197
gap3,300,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.24965867842040385,0.07926388654425473,0.02744765981482128,0.3604005345938946,0.9154072023686953,0.1783145997522933,1.455364504219187,0.0,19.863768894529045,0.1523343971714001,0.08667397846511868,0.03151157837203222,0.04832702957286747,0.08016999663294497,0.11233876345637435,0.2610522411437768,0.22626564281636116,0.06721861486158441,0.0278825135245648,0.03465765317450792,0.04084357771753649,0.03785328531770293,0.031879103409746395,0.3878481944087159,0.9886586436901348,0.38427446792510883,1.3635254995869415,0.0,25.49688001105889,0.15510537501854757,0.11054186884578679,0.027706838314390955,0.0426512744244974,0.07973793516019975,0.09894785112242209,0.230856784344206,0.25978065046474974,0.10065644161767315,0.029251184218466234,0.019216693071186806,0.030519577088882546,0.04516604811541341,0.03550872205791197
gap7,300,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.2537830416859804,0.07917086643051208,0.024034883513235294,0.3638133108954806,0.9185655931777722,0.18065907362082656,1.4591168396721472,0.0,19.782012208812795,0.15217501975372735,0.09475533591453514,0.031490840631804705,0.04829522559994623,0.08011723683321084,0.11226483342130805,0.2608804429082604,0.2261167376086391,0.06717437835406977,0.02821456617328674,0.034942541964491605,0.040816698597275713,0.037828374106071164,0.031858123801635614,0.3878481944087159,0.9886586436901348,0.38427446792510883,1.3635254995869415,0.0,25.49688001105889,0.15510537501854757,0.11054186884578679,0.027706838314390955,0.0426512744244974,0.07973793516019975,0.09894785112242209,0.230856784344206,0.25978065046474974,0.10065644161767315,0.029251184218466234,0.019216693071186806,0.030519577088882546,0.04516604811541341,0.03550872205791197
gap7,300,test,7060047060.0,False,2000,2009,2010,2019,8,10,0.2259388675735731,0.06705952395939731,0.085772895786699,0.5877970421059702,0.936504143424894,0.3291586744300906,1.7123978728126292,0.0,17.951828279266575,0.19317417130806944,-0.09191010642154983,0.03154119653197413,0.029784713183505025,0.053260837433513154,0.10246649153229676,0.2523871232338307,0.3240163472276387,0.07566780986217522,0.022868038259025954,0.019229421867034257,0.026666334062607013,0.03349343177365927,0.028618255032739726,0.5020241463192712,0.9938060216555484,0.48936568640062067,1.5804848142777963,0.0,22.502599397590362,0.17065480501910205,-0.051824595183115406,0.03158089573514405,0.037331600476045765,0.0881943382152528,0.11446414009879569,0.25924229053104525,0.26811770425500187,0.06739090614735235,0.019984060987088346,0.019982034934189725,0.02864480436743507,0.03501142918951812,0.030055795063130893
cars_common_dates,300,train,7060047060.0,False,1980,1989,1990,1999,9,10,0.1962240739240277,0.08116948046145826,0.0438669653695164,0.34049887828572734,0.9092112734332257,0.15442184553588847,1.3779193166197743,0.0,20.952751139397808,0.15208240918034693,-0.020404564720117056,0.029740201779301093,0.04684756714091599,0.08159787814123132,0.11252581406145795,0.2619758250913167,0.22391176792451936,0.06854285105332122,0.028299729357149573,0.03456289187793608,0.04138324880305058,0.03812947072281774,0.03248275404698229,0.38436584365524373,0.9886970401369533,0.375305809269558,1.3491806245678144,0.0,25.495297693249594,0.15505582122588524,0.11045982791109833,0.027680449664838392,0.04249378970825805,0.07960162802966186,0.09842300379113557,0.22955504592280931,0.26067441183382306,0.1017227864704629,0.02941992476968468,0.019286374312246914,0.030423655004801473,0.04511990987093823,0.03559902062133968
raw_common_dates,300,train,7060047060.0,False,1980,1989,1990,1999,9,10,0.19607636887841212,0.081603040617506,0.042066479775778265,0.3457817146329376,0.9090863343504252,0.15980228774021954,1.434445398065555,0.0,20.957146780303027,0.15212780022646213,-0.020434681401664562,0.02964903685055607,0.04746628450152782,0.08162410122592487,0.11318798532497192,0.26330194216519964,0.22223976443271432,0.0677472085932451,0.028220089754162684,0.034572533859792434,0.04143811021531868,0.038100777468861154,0.03245216560772515,0.3878481944087159,0.9886586436901348,0.38427446792510883,1.3635254995869415,0.0,25.49688001105889,0.15510537501854757,0.11054186884578679,0.027706838314390955,0.0426512744244974,0.07973793516019975,0.09894785112242209,0.230856784344206,0.25978065046474974,0.10065644161767315,0.029251184218466234,0.019216693071186806,0.030519577088882546,0.04516604811541341,0.03550872205791197
gap1_common_dates,300,train,7060047060.0,False,1980,1989,1990,1999,9,10,0.19607636887841212,0.081603040617506,0.042066479775778265,0.3457817146329376,0.9090863343504252,0.15980228774021954,1.434445398065555,0.0,20.957146780303027,0.15212780022646213,-0.020434681401664562,0.02964903685055607,0.04746628450152782,0.08162410122592487,0.11318798532497192,0.26330194216519964,0.22223976443271432,0.0677472085932451,0.028220089754162684,0.034572533859792434,0.04143811021531868,0.038100777468861154,0.03245216560772515,0.3878481944087159,0.9886586436901348,0.38427446792510883,1.3635254995869415,0.0,25.49688001105889,0.15510537501854757,0.11054186884578679,0.027706838314390955,0.0426512744244974,0.07973793516019975,0.09894785112242209,0.230856784344206,0.25978065046474974,0.10065644161767315,0.029251184218466234,0.019216693071186806,0.030519577088882546,0.04516604811541341,0.03550872205791197
gap3_common_dates,300,train,7060047060.0,False,1980,1989,1990,1999,9,10,0.19607636887841212,0.081603040617506,0.042066479775778265,0.3457817146329376,0.9090863343504252,0.15980228774021954,1.434445398065555,0.0,20.957146780303027,0.15212780022646213,-0.020434681401664562,0.02964903685055607,0.04746628450152782,0.08162410122592487,0.11318798532497192,0.26330194216519964,0.22223976443271432,0.0677472085932451,0.028220089754162684,0.034572533859792434,0.04143811021531868,0.038100777468861154,0.03245216560772515,0.3878481944087159,0.9886586436901348,0.38427446792510883,1.3635254995869415,0.0,25.49688001105889,0.15510537501854757,0.11054186884578679,0.027706838314390955,0.0426512744244974,0.07973793516019975,0.09894785112242209,0.230856784344206,0.25978065046474974,0.10065644161767315,0.029251184218466234,0.019216693071186806,0.030519577088882546,0.04516604811541341,0.03550872205791197
gap7_common_dates,300,train,7060047060.0,False,1980,1989,1990,1999,9,10,0.19607636887841212,0.081603040617506,0.042066479775778265,0.3457817146329376,0.9090863343504252,0.15980228774021954,1.434445398065555,0.0,20.957146780303027,0.15212780022646213,-0.020434681401664562,0.02964903685055607,0.04746628450152782,0.08162410122592487,0.11318798532497192,0.26330194216519964,0.22223976443271432,0.0677472085932451,0.028220089754162684,0.034572533859792434,0.04143811021531868,0.038100777468861154,0.03245216560772515,0.3878481944087159,0.9886586436901348,0.38427446792510883,1.3635254995869415,0.0,25.49688001105889,0.15510537501854757,0.11054186884578679,0.027706838314390955,0.0426512744244974,0.07973793516019975,0.09894785112242209,0.230856784344206,0.25978065046474974,0.10065644161767315,0.029251184218466234,0.019216693071186806,0.030519577088882546,0.04516604811541341,0.03550872205791197
cars,307,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.030132818080406423,0.031934527368011,0.06647569540875181,0.21519984956162452,0.967676263839532,0.10483318448721454,0.6649491992540103,0.0,277.9940354054043,0.09120777796307745,-0.31883396346775056,0.06646398052125962,0.07239287082192802,0.09434710194076124,0.07630554668302371,0.12087494751886645,0.14714612619322548,0.09583136264996248,0.06458003682075356,0.06978393854739837,0.06595714729373046,0.065458758046396,0.060858182962694594,0.1487241541528727,0.8690073529150101,-0.05683105992690686,0.6325058454492742,0.0,286.4982638180786,0.09388710565850565,0.2704382709154726,0.06220212873852381,0.07016344574606222,0.09448833902809473,0.07902748762489263,0.11700446848898564,0.1577222710870108,0.11001180785385195,0.06889479606188734,0.06418567365282038,0.06277051707902236,0.05773605095380538,0.05579301368504273
cars,307,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.43849067178886214,0.06369121965279678,0.01671227270622458,0.15199896504099472,0.9506526235647658,0.018098670542409684,0.5525309739589966,0.0,195.5944770476321,0.09179831181653081,0.24665719811286435,0.06497223699278565,0.06587714322834672,0.09451749588370671,0.08100065352541004,0.11489119892994339,0.15491886279353534,0.0921130840204302,0.06699671612298048,0.06786860132110695,0.07046115111152272,0.06564127106959468,0.06074158500063711,0.13528669233477014,0.8525667066125187,-0.04178663130627187,0.8625936117527255,0.0,303.24291774384096,0.10119484598830718,-0.10751278826908942,0.05436197950608263,0.05969217425249958,0.09416992003894105,0.0893400864743729,0.15032350998295696,0.1748383384443557,0.08926976683673502,0.06394309985189596,0.058643799092026494,0.060510390191423305,0.05223893599012059,0.0526679993385898
raw,307,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.03010301068596219,0.03245139580390001,0.06633312323977675,0.21689299886301044,0.9676608381286769,0.10185870551273792,0.6841924026116436,0.0,278.0027476047085,0.09120363074692536,-0.3189887978778445,0.06657168821523,0.07271997501768601,0.09421808953027214,0.07618868624207184,0.12152990564997035,0.1469010201081019,0.09529160378497699,0.06455012940024776,0.0698061496273647,0.0659582406666231,0.06542287441937882,0.06084163733807636,0.1505598756232337,0.868927578929587,-0.06819856362603603,0.6373628624364895,0.0,286.49870262869655,0.09388655696228551,0.2704632044645684,0.06223360826727756,0.07025806212254858,0.0943855767657615,0.07921622551746874,0.11740348281053921,0.15778292377075442,0.1094331466697336,0.0687830521458524,0.06418219197133662,0.06273426809089018,0.05772743760630277,0.05586002426153443
raw,307,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.43927609110291593,0.06366820525514835,0.017600841892111113,0.15470541289290046,0.9506250199203561,0.014478403881934063,0.5613694679805465,0.0,195.60167150287438,0.09176881616042486,0.24665542418994735,0.06499296478866434,0.0659440728402227,0.09455687965194985,0.08112230733289699,0.11544179184380349,0.15455649568083013,0.09162422954947859,0.06701406694907344,0.06790573477101697,0.07054112214672448,0.0654685146158965,0.06083181982944254,0.13710457100078935,0.8521034932656533,-0.01865944909984194,0.871338887116348,0.0,303.4923469443683,0.10119613770129272,-0.10610756327323184,0.05448874002857323,0.0596026574623476,0.0945818211050453,0.08934005155914156,0.15139737133008999,0.17402643577035196,0.08862409995798125,0.0639750364382899,0.05868213020124491,0.0605231513131702,0.05221304756065161,0.0525454572731125
gap1,307,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.03010301068596219,0.03245139580390001,0.06633312323977675,0.21689299886301044,0.9676608381286769,0.10185870551273792,0.6841924026116436,0.0,278.0027476047085,0.09120363074692536,-0.3189887978778445,0.06657168821523,0.07271997501768601,0.09421808953027214,0.07618868624207184,0.12152990564997035,0.1469010201081019,0.09529160378497699,0.06455012940024776,0.0698061496273647,0.0659582406666231,0.06542287441937882,0.06084163733807636,0.1505598756232337,0.868927578929587,-0.06819856362603603,0.6373628624364895,0.0,286.49870262869655,0.09388655696228551,0.2704632044645684,0.06223360826727756,0.07025806212254858,0.0943855767657615,0.07921622551746874,0.11740348281053921,0.15778292377075442,0.1094331466697336,0.0687830521458524,0.06418219197133662,0.06273426809089018,0.05772743760630277,0.05586002426153443
gap1,307,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.43927609110291593,0.06366820525514835,0.017600841892111113,0.15470541289290046,0.9506250199203561,0.014478403881934063,0.5613694679805465,0.0,195.60167150287438,0.09176881616042486,0.24665542418994735,0.06499296478866434,0.0659440728402227,0.09455687965194985,0.08112230733289699,0.11544179184380349,0.15455649568083013,0.09162422954947859,0.06701406694907344,0.06790573477101697,0.07054112214672448,0.0654685146158965,0.06083181982944254,0.13710457100078935,0.8521034932656533,-0.01865944909984194,0.871338887116348,0.0,303.4923469443683,0.10119613770129272,-0.10610756327323184,0.05448874002857323,0.0596026574623476,0.0945818211050453,0.08934005155914156,0.15139737133008999,0.17402643577035196,0.08862409995798125,0.0639750364382899,0.05868213020124491,0.0605231513131702,0.05221304756065161,0.0525454572731125
gap3,307,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.03010301068596219,0.03245139580390001,0.06633312323977675,0.21689299886301044,0.9676608381286769,0.10185870551273792,0.6841924026116436,0.0,278.0027476047085,0.09120363074692536,-0.3189887978778445,0.06657168821523,0.07271997501768601,0.09421808953027214,0.07618868624207184,0.12152990564997035,0.1469010201081019,0.09529160378497699,0.06455012940024776,0.0698061496273647,0.0659582406666231,0.06542287441937882,0.06084163733807636,0.1505598756232337,0.868927578929587,-0.06819856362603603,0.6373628624364895,0.0,286.49870262869655,0.09388655696228551,0.2704632044645684,0.06223360826727756,0.07025806212254858,0.0943855767657615,0.07921622551746874,0.11740348281053921,0.15778292377075442,0.1094331466697336,0.0687830521458524,0.06418219197133662,0.06273426809089018,0.05772743760630277,0.05586002426153443
gap3,307,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.4385693428553769,0.06360960482480735,0.017300164818517705,0.15470541289290046,0.9506250199203561,0.014478403881934063,0.5613694679805465,0.0,195.60167150287438,0.09176881616042486,0.24665542418994735,0.06499296478866434,0.0659440728402227,0.09455687965194985,0.08112230733289699,0.11544179184380349,0.15455649568083013,0.09162422954947859,0.06701406694907344,0.06790573477101697,0.07054112214672448,0.0654685146158965,0.06083181982944254,0.13740524807438276,0.8525321316409817,-0.018672641294024236,0.8719455818807089,0.0,303.27793003833517,0.10118495632467531,-0.10750866107753301,0.054482471076579976,0.059595800152046324,0.0945709394275532,0.08932977294939567,0.15137995300013274,0.17400641395720617,0.08861390371876209,0.06396767608398574,0.05867537879798433,0.06051618809967208,0.05220704042801452,0.05265446230866713
gap7,307,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.03010301068596219,0.03245139580390001,0.06633312323977675,0.21689299886301044,0.9676608381286769,0.10185870551273792,0.6841924026116436,0.0,278.0027476047085,0.09120363074692536,-0.3189887978778445,0.06657168821523,0.07271997501768601,0.09421808953027214,0.07618868624207184,0.12152990564997035,0.1469010201081019,0.09529160378497699,0.06455012940024776,0.0698061496273647,0.0659582406666231,0.06542287441937882,0.06084163733807636,0.1505598756232337,0.868927578929587,-0.06819856362603603,0.6373628624364895,0.0,286.49870262869655,0.09388655696228551,0.2704632044645684,0.06223360826727756,0.07025806212254858,0.0943855767657615,0.07921622551746874,0.11740348281053921,0.15778292377075442,0.1094331466697336,0.0687830521458524,0.06418219197133662,0.06273426809089018,0.05772743760630277,0.05586002426153443
gap7,307,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.4385693428553769,0.06360960482480735,0.017300164818517705,0.15470541289290046,0.9506250199203561,0.014478403881934063,0.5613694679805465,0.0,195.60167150287438,0.09176881616042486,0.24665542418994735,0.06499296478866434,0.0659440728402227,0.09455687965194985,0.08112230733289699,0.11544179184380349,0.15455649568083013,0.09162422954947859,0.06701406694907344,0.06790573477101697,0.07054112214672448,0.0654685146158965,0.06083181982944254,0.13740524807438276,0.8525321316409817,-0.018672641294024236,0.8719455818807089,0.0,303.27793003833517,0.10118495632467531,-0.10750866107753301,0.054482471076579976,0.059595800152046324,0.0945709394275532,0.08932977294939567,0.15137995300013274,0.17400641395720617,0.08861390371876209,0.06396767608398574,0.05867537879798433,0.06051618809967208,0.05220704042801452,0.05265446230866713
cars_common_dates,307,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.030132818080406423,0.031934527368011,0.06647569540875181,0.21519984956162452,0.967676263839532,0.10483318448721454,0.6649491992540103,0.0,277.9940354054043,0.09120777796307745,-0.31883396346775056,0.06646398052125962,0.07239287082192802,0.09434710194076124,0.07630554668302371,0.12087494751886645,0.14714612619322548,0.09583136264996248,0.06458003682075356,0.06978393854739837,0.06595714729373046,0.065458758046396,0.060858182962694594,0.1487241541528727,0.8690073529150101,-0.05683105992690686,0.6325058454492742,0.0,286.4982638180786,0.09388710565850565,0.2704382709154726,0.06220212873852381,0.07016344574606222,0.09448833902809473,0.07902748762489263,0.11700446848898564,0.1577222710870108,0.11001180785385195,0.06889479606188734,0.06418567365282038,0.06277051707902236,0.05773605095380538,0.05579301368504273
cars_common_dates,307,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.43920300075332247,0.063736600280762,0.017020425343975715,0.15199896504099472,0.9506526235647658,0.018098670542409684,0.5525309739589966,0.0,195.5944770476321,0.09179831181653081,0.24665719811286435,0.06497223699278565,0.06587714322834672,0.09451749588370671,0.08100065352541004,0.11489119892994339,0.15491886279353534,0.0921130840204302,0.06699671612298048,0.06786860132110695,0.07046115111152272,0.06564127106959468,0.06074158500063711,0.134978539697019,0.8521347477590699,-0.04199002124438758,0.8619754998407669,0.0,303.45900341031984,0.10120548358726159,-0.10609989464523062,0.05436793118099582,0.059698709489428764,0.0941802299790088,0.08934986763312103,0.15033996774758135,0.17485748014894845,0.089279540296727,0.06395010048996538,0.05865021955042483,0.06051701500852087,0.05224465522933242,0.0525642832459454
