source,ID,period,MAIN_BAS,flagged,early_start,early_end,late_start,late_end,early_nyears,late_nyears,mean_shift,season_shift,abs_shape_change,early_shape,early_ratio,early_low10,early_cv,early_zero_delta,early_mean_in,early_concentration,early_trend,early_month1,early_month2,early_month3,early_month4,early_month5,early_month6,early_month7,early_month8,early_month9,early_month10,early_month11,early_month12,late_shape,late_ratio,late_low10,late_cv,late_zero_delta,late_mean_in,late_concentration,late_trend,late_month1,late_month2,late_month3,late_month4,late_month5,late_month6,late_month7,late_month8,late_month9,late_month10,late_month11,late_month12,feature_last_date,annual_shape_usable_years,annual_shape_sd,annual_shape_trend_abs,paired_invalid_fraction,negative_inflow_fraction,missing_inflow_fraction
cars,393,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.0916990687680469,0.0520151880724572,0.0495765681244844,0.3241559659288293,0.996897518606655,0.2480517281763226,1.1446278300404924,0.0,40.389626552188595,0.1290429862708091,-0.2952651573696473,0.0359349475718999,0.0374115634745499,0.051819241874758,0.0512348275945547,0.1298815076477064,0.2536742876831461,0.148573433283622,0.069175759584586,0.0628697245870252,0.0710364846116356,0.0495595083011482,0.0388287137853677,0.2745793978043448,0.9973700210227536,0.0692941901048923,1.3155650009549464,0.0,44.268441967355585,0.1502728709154391,0.5630114232227841,0.0354804612201552,0.0371542025547551,0.0510260323373606,0.0484353836520558,0.1240895094306409,0.3021520877798642,0.1521108212593613,0.06212730565986,0.0503160606064229,0.0541666958302245,0.0480645806691265,0.0348768590001728,1989-09-30,10,0.10001824539329406,0.0069888924353626,0.0,0.0,0.0
cars,393,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.6268726348564517,0.1280720733452204,0.0078793629647622,0.2314521309874739,0.996715806945024,0.0295488321492913,1.1877355988748195,0.0,24.964325592961114,0.1151750345548916,0.4110569172268104,0.0515286263955952,0.0493790908597159,0.0687621204748366,0.0564197457840441,0.1412598142073124,0.2272955059857898,0.1173486171206244,0.0496863734911064,0.0557671886388876,0.0657324835018928,0.06383526569605,0.0529851678441442,0.2235727680227117,1.000456287448208,0.022694358592804,1.408499545143002,0.0,46.72692095101752,0.1620700153599177,0.4118773461760596,0.0335687804742627,0.0347977012377352,0.0471953940729046,0.0514638824655126,0.159006106271736,0.3178194766332634,0.1371504277539477,0.0436757220103793,0.041802030803295,0.0531977980551393,0.0448026677374846,0.035520012484339,2009-09-30,10,0.0621463138792649,0.0014813531502885554,0.0,0.0,0.0
raw,393,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.0917029385914514,0.0521490025424934,0.0514010630840009,0.3269394592987679,0.9968763678975532,0.2691719112510642,1.154365451974163,0.0,40.389801259238986,0.1290344535777453,-0.2954731373699297,0.035920857585317,0.0375579901808779,0.0516570575068807,0.0516023009388985,0.1312014337911422,0.2536792563983513,0.147541162380748,0.0687655265606835,0.0630159513697153,0.0708439649681589,0.0494665372372043,0.0387479610820217,0.2755383962147669,0.9973952690880336,0.0877412439902535,1.322589739579855,0.0,44.2688047645126,0.1503251528936366,0.5630828051031376,0.0354611030176191,0.0372028520500211,0.0510739258924099,0.0487107678047846,0.1251116760146886,0.3024573594274869,0.150912061894106,0.0616909448231401,0.0504350614918969,0.0540938181511158,0.0480124673968695,0.034837962035861,1989-09-30,10,0.09835348310875888,0.007310194846829466,0.0,0.0,0.0
raw,393,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.6276813106961083,0.1284344430506537,0.0076034952663138,0.2318804158587709,0.9967221646431376,0.0651098130276183,1.2005415453041808,0.0,24.96397892143444,0.1152186955435713,0.4109303616274813,0.0515025015786501,0.0494862266096735,0.0687593177643363,0.0565580201158164,0.1426705535701234,0.2272517593512646,0.1158573456208433,0.0496390994898041,0.0558588358600234,0.0656892057392521,0.0637273754908728,0.0529997588093394,0.224276920592457,1.000197410031747,0.039825443984795,1.415008903496056,0.0,46.76407375925418,0.1621844762037262,0.4135674849436848,0.0336114150046528,0.0347916652508921,0.0474873912316489,0.0515980323893291,0.160590105656525,0.3177967999111478,0.1358271960252122,0.0432281120703809,0.0416655250075759,0.0531782156118488,0.0447596757139756,0.0354658661268103,2009-09-30,10,0.05636471037451124,0.00023792208482834918,0.0,0.0,0.0
cars,398,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.0253220912005519,0.0182592084810721,0.0085532411279975,0.2227897731507098,0.9619487468758674,-0.0123180314678845,1.5183776702999785,0.0,7.866516679441555,0.2094222165419339,-0.2229729855285789,0.0110085667328365,0.0089987222168184,0.0099307360359737,0.0204006795877203,0.13982484887627,0.3223507710308436,0.2599168489089965,0.1169732013856831,0.052008098013599,0.0296426018995435,0.0155465109238688,0.0133984143878459,0.2142365320227123,0.9978530853635308,0.0042279888796005,1.525748277841649,0.0,8.068256793339366,0.2104961153257982,0.382367950337427,0.0122722444056446,0.0079135004766164,0.0093187832489635,0.0201459406571621,0.1353380007873774,0.3331276951144476,0.2490729951299403,0.1189895017672067,0.0549724146629213,0.0286660087441909,0.0166212374778328,0.0135616775276962,1989-09-30,10,0.0647482687233008,0.0005074665205548799,0.02053107035313441,0.02053107035313441,0.0
cars,398,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.2790833582428999,0.0583296569293548,0.0379403787370544,0.2256658031207516,1.0149840514000403,-0.000273870112845,1.4685607940969818,0.0,6.207322085421155,0.203603160693201,0.2222120909570857,0.0115558224968684,0.0096104443787083,0.0098863469452587,0.017938882379462,0.1861926696148262,0.3138849900978727,0.2359662947429745,0.0992285340833634,0.0506093896047355,0.0346012485130058,0.018035066949212,0.012490310193712,0.2636061818578061,0.9950030519103512,0.0020402812929054,1.540072229579357,0.0,8.205567891486897,0.2144016963509333,0.2064450930859189,0.010309242707426,0.0096601771456223,0.0119643654003627,0.0274824744550712,0.1384329289386724,0.3535316284822486,0.2375579372220654,0.0903112516514095,0.0502033355729306,0.0392407461675943,0.0184133369169783,0.0128925753396179,2009-09-30,10,0.040235541506545104,0.008648550166581153,0.005474952094169176,0.005474952094169176,0.0
raw,398,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.0203909636167525,0.0190814274351889,0.0069616269355596,0.2235685487869292,0.9503375830441544,-0.0035262846428762,1.535332142836177,-0.0002794857462269,7.940368641699275,0.2122353539021577,-0.2128412313105114,0.0109965847653057,0.008780935902216,0.0099226560866864,0.0208434593815366,0.1412389210957205,0.3263152229698178,0.2614277348707292,0.1145195291102041,0.0492006885167208,0.0277894488751203,0.015651390311918,0.0133134281140244,0.2166069218513696,0.9969169843402008,0.0045656790137801,1.5300158896643143,0.0,8.103942455947136,0.2108532549973102,0.3815092619537047,0.0122014972113935,0.0077963154864357,0.0092685485551353,0.020382306308668,0.1371452390725009,0.3337067851112196,0.2485398704789597,0.1182491974540998,0.0544079693630924,0.0283961968665724,0.0164561702594922,0.0134499038324299,1989-09-30,10,0.06414006803527356,0.0005643807108858825,0.02053107035313441,0.02053107035313441,0.0
raw,398,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.2781517917544354,0.0594794153399255,0.0312605809770644,0.2315010968717211,1.0144918644642338,0.0001603537404396,1.4763171344952732,0.0,6.236212496559317,0.2038769471042175,0.2249550598598197,0.0115368623809153,0.0096080271325767,0.009804662396452,0.0180214564162682,0.1886607880594064,0.314273733942557,0.2343560426833144,0.0987641330216594,0.0503819711725199,0.0344039766668314,0.017833074978284,0.012355271149215,0.2627616778487855,0.9909371542943288,0.0047959693852785,1.5460405001363158,0.0,8.236082599118943,0.2150916275962209,0.2023450948893133,0.0101762578254091,0.0096223264369488,0.012035922834984,0.0277253858899334,0.1401282272604312,0.3551809065700609,0.2359853352932988,0.089580500438398,0.0499793537703371,0.0385338342094386,0.018160057221079,0.0128918922496808,2009-09-30,10,0.04229760449840369,0.009517688327656494,0.005474952094169176,0.005474952094169176,0.0
cars,41,test,7060016090.0,False,2000,2009,2010,2019,10,10,0.140044319021497,0.0392283054586693,0.0263648539649467,0.2799836461082167,0.994939740555426,0.0721125849054651,1.0387689006301808,0.0016424856282507,82.1411178242818,0.1194982681249261,-0.0150601406424245,0.0664483284480178,0.0374857238891413,0.0544169565076523,0.0864327307781475,0.1932882700951221,0.2017034187828189,0.1001639142861176,0.0431505144870837,0.0283966864118665,0.0456507135011827,0.0817086267688519,0.0611541160439974,0.3063485000731634,1.0138933501224023,0.1388666152591356,0.8899185383260438,0.0024644030668127,94.48896320771227,0.1140357608470801,-0.0686926275531629,0.0568869935961808,0.0553709454505713,0.0540472246854299,0.0866982377297139,0.1981146491636015,0.1755123620226031,0.1081266556871952,0.0439614516546284,0.0323215143288921,0.0476403906950461,0.0832716409665342,0.0580479340196031,2009-09-30,10,0.1068047838068585,0.008687164804026802,0.0,0.0,0.0
raw,41,test,7060016090.0,False,2000,2009,2010,2019,10,10,0.1400989209245302,0.0391505752842555,0.0249967549481449,0.2804662802047036,0.994864973042364,0.0524643393500038,1.0574588075890965,0.0032849712565015,82.14341500136874,0.1195676838185591,-0.0150277042755966,0.066626523797064,0.0371996231078095,0.0547724955880695,0.0870108012668181,0.1946095125603986,0.2008031162206391,0.0991057133538837,0.0429077298807332,0.0283971306085203,0.0457237038057416,0.0818356269961703,0.0610080228141513,0.3054630351528485,1.0139475934579891,0.1243534629619415,0.9017701128344838,0.0032867707477403,94.4967652697891,0.1141484883430991,-0.06854979642583,0.0571275788084607,0.0551604806258086,0.0541831864675248,0.0871029425460053,0.1991053155945596,0.1751985383282326,0.107132481597729,0.0436837915120095,0.0324727196660457,0.0481437935484858,0.0831388917736877,0.0575502795314504,2009-09-30,10,0.10229985854946233,0.008832872778657172,0.0,0.0,0.0
cars,413,test,7060014930.0,False,2000,2009,2010,2019,10,10,0.2682029506364684,0.0795589898765627,0.0110336505493118,0.0259910794039343,1.0108991449793356,0.0006909563531142,0.9097928103249532,0.0,152.0597736645906,0.13769225339256,0.0779641038388324,0.0228259919446324,0.015756315192824,0.0225146442749188,0.0911283298783158,0.1527724261733053,0.1689268225970707,0.1953875803565148,0.1609683088461555,0.1016369449691491,0.0360273035122565,0.0141450673099806,0.017910264944876,0.0149574288546225,0.9989075533153312,-0.0044028072986217,0.8466165393465135,0.0,198.83525985963,0.1215397133808503,0.0800688833951603,0.027164757033125,0.0272025918437396,0.0575037910231922,0.111206050871611,0.1544202489427313,0.1669603619123943,0.1585570273395287,0.1312554061775094,0.0905878714628948,0.0364446588582682,0.0165616187170687,0.0221356158179364,2009-09-30,10,0.04487697095459507,0.0008864509729294018,0.0093074185600876,0.004927456884752259,0.0
raw,413,test,7060014930.0,False,2000,2009,2010,2019,10,10,0.2703423091801821,0.0794567950944904,0.0115012647641295,0.0266896033666763,1.0108885724886776,0.003252845054177,0.907657371072053,0.0,152.78932495164412,0.1380319057542972,0.0812313061908671,0.0228528875300442,0.0157084986784941,0.0224942910054851,0.0922176887941101,0.1530757386029258,0.1698328179793834,0.1955191034547229,0.1609939988794572,0.1003247636575476,0.0355095920492153,0.0135610826971015,0.0179095366715123,0.0151883386025468,0.99918094850773,-0.0022625439117069,0.8415695426378245,0.0,200.2171085635359,0.121737801451288,0.0887597579119404,0.0272109254636982,0.0272371442396633,0.0578505281227636,0.1118869093724532,0.1546363786836905,0.1672061480255025,0.1585437889562351,0.1311562347885689,0.0903077171063141,0.0357837850034542,0.0161826153985248,0.0219978248391308,2009-09-30,10,0.04426550783419549,0.0009703892469278708,0.0093074185600876,0.004927456884752259,0.0
cars,415,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.2904067068875867,0.0630945892817389,0.0517986348269196,0.0417613468547298,0.9332021828567034,-0.0055907283679365,0.807097954903245,0.0,48.83233728525691,0.1094972595493386,-0.1161786630683959,0.0411749248646937,0.0374970192452425,0.0505569728827066,0.0771876246376206,0.108487096419153,0.1400207743104927,0.1745658372457735,0.14887060712272,0.0898209274110618,0.0426317620005348,0.0466653418517969,0.0425211120082032,0.0935599816816495,0.9187150045111238,0.1326028628145605,0.8899699009971674,-0.0082146768893756,36.52460108225392,0.1163251036199416,0.3130371173132011,0.0371062054184253,0.0341255636627461,0.0630714986301646,0.0922728742353458,0.118988641505112,0.1591889035625307,0.1673449504277393,0.1546957467212788,0.0827365803298255,0.0164199453756147,0.0373995567644594,0.0366495333667571,1989-09-30,10,0.015633101820323566,0.0009428286023205446,0.0,0.0,0.0
