ID,stage,wy,eligible,valid_days,mean_in,mean_out,shape,inflow_volume_available_mcm
938,negative_mask_utc,2012,True,366,1.063770547636018,1.483131375227687,0.6017476155158477,33.638977765565215
938,negative_mask_utc,2013,True,365,1.1083132650387135,1.0430520547945201,1.0677147072838435,34.95176712626087
938,negative_mask_utc,2014,True,365,1.951226015683939,1.5444388127853883,0.32952439015855267,61.5338636306087
938,negative_mask_utc,2015,True,365,2.094158202104427,1.9576187214611873,0.17364379160723387,66.04137306156521
938,negative_mask_utc,2016,True,365,2.4383368721461185,2.6771297945205483,0.1888171067239117,76.8953916
938,negative_mask_utc,2017,True,365,1.434780890410959,1.6287712328767125,0.4318720245765189,45.24725015999999
938,negative_mask_utc,2018,True,364,1.179612174908425,0.6705099587912087,0.9273215549771427,37.098331056
938,negative_mask_utc,2019,False,92,1.3762863949275361,1.2010076992753627,0.41671196669322713,10.939825296
938,full_replay,1980,True,366,2.513083832858161,2.1961336384335155,0.8234898210905485,79.46974219617391
938,full_replay,1981,True,365,1.6395934355767323,0.5243013698630136,1.067490694232237,51.70621858434783
938,full_replay,1982,True,365,1.592367530474489,1.4732539344848123,0.3049787368780484,50.21690244104349
938,full_replay,1983,True,365,1.6792103408775068,1.6933313607305938,0.23612256544551208,52.955577309913046
938,full_replay,1984,True,366,1.8027796384731132,1.6569341122198464,0.6409498544938828,57.00821883965217
938,full_replay,1985,True,365,1.3896768638078223,1.100790410958904,0.67916395834477,43.82484957704348
938,full_replay,1986,True,365,1.3970166968433593,1.508799439150288,0.8556325235392435,44.056318551652176
938,full_replay,1987,True,365,1.3669845427834029,1.0760833013698632,1.0478864064493085,43.109224541217394
938,full_replay,1988,True,366,1.5770152995565059,1.4303682832422588,0.7801846673462545,49.86900860869565
938,full_replay,1989,True,365,1.440691833234068,1.2627405251141552,0.8829783373787543,45.43365765286956
938,full_replay,1990,True,365,1.1961466898947786,1.1534708904109592,1.0201977786375658,37.72168201252174
938,full_replay,1991,True,365,1.4567446513797895,1.1721642694063923,1.029751311763948,45.93989932591304
938,full_replay,1992,True,366,1.5654359440088699,0.4917201730418942,1.120061955182141,49.50284159582609
938,full_replay,1993,True,365,3.1885783380980746,2.1940998858447487,0.44303700466835655,100.55500647026088
938,full_replay,1994,True,365,2.061122131228906,2.215248515981735,0.4290738765821404,64.99954753043478
938,full_replay,1995,True,365,1.4911879807425055,1.561549885844749,0.7983740106648163,47.02610416069565
938,full_replay,1996,True,357,1.532124681764669,0.5272348484848486,0.9551372452217552,47.25807938409486
938,full_replay,1997,True,365,1.4822253682025734,2.0323795246990457,0.46056342547870877,46.743459211636356
938,full_replay,1998,True,365,1.27785099086758,1.3426795662100457,0.9739173969393885,40.298308848
938,full_replay,1999,True,365,1.41069459459996,0.9590055936073062,1.1274641709875506,44.48766473530434
938,full_replay,2000,True,366,1.1693735150867188,1.510273679417122,0.5674538336842505,36.97839704347826
938,full_replay,2001,True,365,1.7639709999999997,1.2551060502283107,0.8724829000482783,55.62858945599999
938,full_replay,2002,True,365,1.1372522870756403,1.2000464611872148,1.245636975909389,35.864388125217395
938,full_replay,2003,True,365,1.0631163255906293,0.8739343607305935,1.2652023608193526,33.526436443826086
938,full_replay,2004,True,366,0.9074032101845251,0.9475191256830603,1.2173748002970002,28.694267273739126
938,full_replay,2005,True,365,1.0862432013103038,0.769803082191781,1.1390419078284415,34.255765596521734
938,full_replay,2006,True,365,1.2736229366686518,0.964270890410959,1.3515624573198939,40.16497293078261
938,full_replay,2007,True,365,2.40743394520548,1.8029688356164384,0.6428149453371348,75.92083689600001
938,full_replay,2008,True,366,4.293498861566484,2.3667414617486338,0.7744382757681261,135.7707384
938,full_replay,2009,True,365,1.4602933333333334,1.6536817351598176,0.24125237860388732,46.05181056
938,full_replay,2010,True,365,1.7894332060750444,1.6167772831050233,0.35529792335714216,56.431565586782604
938,full_replay,2011,True,365,1.4651175429819339,1.6613679223744298,0.3767652330031494,46.20394683547827
938,full_replay,2012,True,366,1.063770547636018,1.483131375227687,0.6017476155158477,33.638977765565215
938,full_replay,2013,True,365,1.1083132650387135,1.0430520547945201,1.0677147072838435,34.95176712626087
938,full_replay,2014,True,365,1.951226015683939,1.5444388127853883,0.32952439015855267,61.5338636306087
938,full_replay,2015,True,365,2.094158202104427,1.9576187214611873,0.17364379160723387,66.04137306156521
938,full_replay,2016,True,366,2.434525273224043,2.6770900500910746,0.18954852061979288,76.98553199999999
938,full_replay,2017,True,365,1.434780890410959,1.6287712328767125,0.4318720245765189,45.24725015999999
938,full_replay,2018,True,365,1.1776449726027398,0.6830748858447487,0.9266681087777666,37.138211856
938,full_replay,2019,False,92,1.3762863949275361,1.2010076992753627,0.41671196669322713,10.939825296
938,strict_gap7_utc,1980,True,366,2.513083832858161,2.1961336384335155,0.8234898210905485,79.46974219617391
938,strict_gap7_utc,1981,True,365,1.6395934355767323,0.5243013698630136,1.067490694232237,51.70621858434783
