date,raw_inflow,raw_outflow,negative_mask_inflow,negative_mask_outflow,filtered_inflow,filtered_outflow,linear_limit7_inflow,linear_limit7_outflow,negative_mask_utc_inflow,negative_mask_utc_outflow,full_replay_inflow,full_replay_outflow,strict_gap7_utc_inflow,strict_gap7_utc_outflow,CARS_inflow,CARS_outflow
1997-04-17,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.36424999999999996,0.028,0.36424999999999996,0.028,0.36424999999999996,0.028,0.3642499999999999,0.028
1997-04-18,3.755,0.028,3.755,0.028,3.755,0.028,3.755,0.028,2.9785416666666666,0.028,2.9785416666666666,0.028,2.9785416666666666,0.028,2.978541666666666,0.028
1997-04-19,1.855,0.028,1.855,0.028,1.855,0.028,1.855,0.028,2.2508333333333335,0.028,2.2508333333333335,0.028,2.2508333333333335,0.028,2.2508333333333335,0.028
1997-04-20,1.379,0.028,1.379,0.028,1.379,0.028,1.379,0.028,1.4781666666666666,0.028,1.4781666666666666,0.028,1.4781666666666666,0.028,1.4781666666666666,0.028
1997-04-21,1.372,0.028,1.372,0.028,1.372,0.028,1.372,0.028,1.3734583333333334,0.028,1.3734583333333334,0.028,1.3734583333333334,0.028,1.3734583333333334,0.028
1997-04-22,1.379,0.028,1.379,0.028,1.379,0.028,1.379,0.028,1.3775416666666667,0.028,1.3775416666666667,0.028,1.3775416666666667,0.028,1.3775416666666669,0.028
1997-04-23,1.39,0.028,1.39,0.028,1.39,0.028,1.39,0.028,1.3877083333333333,0.028,1.3877083333333333,0.028,1.3877083333333333,0.028,1.387708333333333,0.028
1997-04-24,0.58,0.028,0.58,0.028,0.58,0.028,0.58,0.028,0.7487499999999999,0.028,0.7487499999999999,0.028,0.7487499999999999,0.028,0.7487499999999999,0.028
1997-04-25,0.856,0.028,0.856,0.028,0.856,0.028,0.856,0.028,0.7985,0.028,0.7985,0.028,0.7985,0.028,0.7985,0.028
1997-04-26,1.407,0.028,1.407,0.028,1.407,0.028,1.407,0.028,1.2922083333333334,0.028,1.2922083333333334,0.028,1.2922083333333334,0.028,1.2922083333333334,0.028
1997-04-27,0.573,0.028,0.573,0.028,0.573,0.028,0.573,0.028,0.7467499999999999,0.028,0.7467499999999999,0.028,0.7467499999999999,0.028,0.7467499999999999,0.028
1997-04-28,1.407,0.028,1.407,0.028,1.407,0.028,1.407,0.028,1.23325,0.028,1.23325,0.028,1.23325,0.028,1.23325,0.028
1997-04-29,0.304,0.028,0.304,0.028,0.304,0.028,0.304,0.028,0.5337916666666668,0.028,0.5337916666666668,0.028,0.5337916666666668,0.028,0.5337916666666668,0.028
1997-04-30,4.717,0.028,4.717,0.028,4.717,0.028,4.717,0.028,3.7976249999999996,0.028,3.7976249999999996,0.028,3.7976249999999996,0.028,3.797624999999999,0.028
1997-05-01,0.297,0.028,0.297,0.028,0.297,0.028,0.297,0.028,1.2178333333333333,0.028,1.2178333333333333,0.028,1.2178333333333333,0.028,1.217833333333333,0.028
1997-05-02,1.132,0.028,1.132,0.028,1.132,0.028,1.132,0.028,0.9580416666666667,0.028,0.9580416666666667,0.028,0.9580416666666667,0.028,0.9580416666666668,0.028
1997-05-03,1.407,0.028,1.407,0.028,1.407,0.028,1.407,0.028,1.3497083333333333,0.028,1.3497083333333333,0.028,1.3497083333333333,0.028,1.3497083333333333,0.028
1997-05-04,1.418,0.028,1.418,0.028,1.418,0.028,1.418,0.028,1.4157083333333333,0.028,1.4157083333333333,0.028,1.4157083333333333,0.028,1.4157083333333331,0.028
1997-05-05,3.112,0.028,3.112,0.028,3.112,0.028,3.112,0.028,2.7590833333333333,0.028,2.7590833333333333,0.028,2.7590833333333333,0.028,2.7590833333333338,0.028
1997-05-06,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.6704999999999999,0.028,0.6704999999999999,0.028,0.6704999999999999,0.028,0.6705000000000001,0.028
1997-05-07,1.152,0.028,1.152,0.028,1.152,0.028,1.152,0.028,0.9178333333333333,0.028,0.9178333333333333,0.028,0.9178333333333333,0.028,0.9178333333333332,0.028
1997-05-08,2.052,0.085,2.052,0.085,2.052,0.085,2.052,0.085,1.8645,0.07312500000000001,1.8645,0.07312500000000001,1.8645,0.07312500000000001,1.8645,0.073125
1997-05-09,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.4947916666666667,0.085,0.4947916666666667,0.085,0.4947916666666667,0.085,0.4947916666666667,0.085
1997-05-10,0.675,0.113,0.675,0.113,0.675,0.113,0.675,0.113,0.5520833333333334,0.10716666666666667,0.5520833333333334,0.10716666666666667,0.5520833333333334,0.10716666666666667,0.5520833333333334,0.1071666666666666
1997-05-11,0.985,0.142,0.985,0.142,0.985,0.142,0.985,0.142,0.9204166666666667,0.13595833333333332,0.9204166666666667,0.13595833333333332,0.9204166666666667,0.13595833333333332,0.9204166666666668,0.1359583333333333
1997-05-12,1.041,0.198,1.041,0.198,1.041,0.198,1.041,0.198,1.0293333333333332,0.18633333333333332,1.0293333333333332,0.18633333333333332,1.0293333333333332,0.18633333333333332,1.0293333333333332,0.1863333333333333
1997-05-13,0.788,0.227,0.788,0.227,0.788,0.227,0.788,0.227,0.8407083333333334,0.22095833333333334,0.8407083333333334,0.22095833333333334,0.8407083333333334,0.22095833333333334,0.8407083333333334,0.2209583333333333
1997-05-14,1.4,0.283,1.4,0.283,1.4,0.283,1.4,0.283,1.2725,0.2713333333333333,1.2725,0.2713333333333333,1.2725,0.2713333333333333,1.2725,0.2713333333333333
1997-05-15,0.564,0.283,0.564,0.283,0.564,0.283,0.564,0.283,0.7381666666666666,0.283,0.7381666666666666,0.283,0.7381666666666666,0.283,0.7381666666666666,0.283
1997-05-16,1.435,0.311,1.435,0.311,1.435,0.311,1.435,0.311,1.2535416666666668,0.30516666666666664,1.2535416666666668,0.30516666666666664,1.2535416666666668,0.30516666666666664,1.2535416666666668,0.3051666666666666
1997-05-17,0.902,0.34,0.902,0.34,0.902,0.34,0.902,0.34,1.0130416666666666,0.33395833333333336,1.0130416666666666,0.33395833333333336,1.0130416666666666,0.33395833333333336,1.0130416666666666,0.3339583333333333
1997-05-18,0.93,0.368,0.93,0.368,0.93,0.368,0.93,0.368,0.9241666666666667,0.3621666666666667,0.9241666666666667,0.3621666666666667,0.9241666666666667,0.3621666666666667,0.9241666666666668,0.3621666666666667
1997-05-19,0.958,0.396,0.958,0.396,0.958,0.396,0.958,0.396,0.9521666666666666,0.39016666666666666,0.9521666666666666,0.39016666666666666,0.9521666666666666,0.39016666666666666,0.9521666666666666,0.3901666666666666
1997-05-20,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.396,0.5130833333333333,0.396,0.5130833333333333,0.396,0.5130833333333333,0.396,0.5130833333333333,0.396
1997-05-21,0.677,0.396,0.677,0.396,0.677,0.396,0.677,0.396,0.6184583333333333,0.396,0.6184583333333333,0.396,0.6184583333333333,0.396,0.6184583333333333,0.396
1997-05-22,1.026,0.453,1.026,0.453,1.026,0.453,1.026,0.453,0.9532916666666668,0.441125,0.9532916666666668,0.441125,0.9532916666666668,0.441125,0.9532916666666666,0.441125
1997-05-23,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.5723750000000001,0.453,0.5723750000000001,0.453,0.5723750000000001,0.453,0.5723750000000001,0.453
1997-05-24,1.943,0.51,1.943,0.51,1.943,0.51,1.943,0.51,1.6325833333333335,0.498125,1.6325833333333335,0.498125,1.6325833333333335,0.498125,1.6325833333333335,0.498125
1997-05-25,2.279,0.566,2.279,0.566,2.279,0.566,2.279,0.566,2.209,0.5543333333333333,2.209,0.5543333333333333,2.209,0.5543333333333333,2.209,0.5543333333333333
1997-05-26,1.168,0.595,1.168,0.595,1.168,0.595,1.168,0.595,1.3994583333333332,0.5889583333333333,1.3994583333333332,0.5889583333333333,1.3994583333333332,0.5889583333333333,1.3994583333333337,0.5889583333333333
1997-05-27,1.511,0.651,1.511,0.651,1.511,0.651,1.511,0.651,1.4395416666666665,0.6393333333333333,1.4395416666666665,0.6393333333333333,1.4395416666666665,0.6393333333333333,1.4395416666666665,0.6393333333333333
1997-05-28,1.274,1.274,1.274,1.274,1.274,1.274,1.274,1.274,1.323375,1.1442083333333333,1.323375,1.1442083333333333,1.323375,1.1442083333333333,1.323375,1.1442083333333333
1997-05-29,1.073,1.359,1.073,1.359,1.073,1.359,1.073,1.359,1.114875,1.3412916666666668,1.114875,1.3412916666666668,1.114875,1.3412916666666668,1.114875,1.3412916666666668
1997-05-30,1.416,1.416,1.416,1.416,1.416,1.416,1.416,1.416,1.3445416666666665,1.4041249999999998,1.3445416666666665,1.4041249999999998,1.3445416666666665,1.4041249999999998,1.3445416666666667,1.4041249999999998
1997-05-31,2.332,1.472,2.332,1.472,2.332,1.472,2.332,1.472,2.1411666666666664,1.4603333333333333,2.1411666666666664,1.4603333333333333,2.1411666666666664,1.4603333333333333,2.1411666666666664,1.4603333333333333
1997-06-01,2.046,1.472,2.046,1.472,2.046,1.472,2.046,1.472,2.105583333333333,1.472,2.105583333333333,1.472,2.105583333333333,1.472,2.105583333333333,1.472
1997-06-02,2.103,1.529,2.103,1.529,2.103,1.529,2.103,1.529,2.0911250000000003,1.5171249999999998,2.0911250000000003,1.5171249999999998,2.0911250000000003,1.5171249999999998,2.091125,1.5171249999999998
1997-06-03,2.103,1.529,2.103,1.529,2.103,1.529,2.103,1.529,2.103,1.529,2.103,1.529,2.103,1.529,2.103,1.529
1997-06-04,1.179,2.039,1.179,2.039,1.179,2.039,1.179,2.039,1.3715000000000002,1.93275,1.3715000000000002,1.93275,1.3715000000000002,1.93275,1.3715000000000002,1.93275
1997-06-05,1.55,2.124,1.55,2.124,1.55,2.124,1.55,2.124,1.4727083333333333,2.106291666666667,1.4727083333333333,2.106291666666667,1.4727083333333333,2.106291666666667,1.4727083333333333,2.106291666666667
1997-06-06,1.781,2.067,1.781,2.067,1.781,2.067,1.781,2.067,1.732875,2.078875,1.732875,2.078875,1.732875,2.078875,1.732875,2.078875
1997-06-07,1.494,2.067,1.494,2.067,1.494,2.067,1.494,2.067,1.5537916666666667,2.067,1.5537916666666667,2.067,1.5537916666666667,2.067,1.553791666666667,2.067
1997-06-08,0.864,2.01,0.864,2.01,0.864,2.01,0.864,2.01,0.9952500000000001,2.0218749999999996,0.9952500000000001,2.0218749999999996,0.9952500000000001,2.0218749999999996,0.99525,2.0218749999999996
1997-06-09,1.101,1.954,1.101,1.954,1.101,1.954,1.101,1.954,1.051625,1.9656666666666667,1.051625,1.9656666666666667,1.051625,1.9656666666666667,1.051625,1.965666666666667
1997-06-10,0.722,1.869,0.722,1.869,0.722,1.869,0.722,1.869,0.8009583333333333,1.8867083333333332,0.8009583333333333,1.8867083333333332,0.8009583333333333,1.8867083333333332,0.8009583333333332,1.8867083333333337
1997-06-11,0.977,2.124,0.977,2.124,0.977,2.124,0.977,2.124,0.923875,2.070875,0.923875,2.070875,0.923875,2.070875,0.923875,2.070875
1997-06-12,3.387,1.954,3.387,1.954,3.387,1.954,3.387,1.954,2.884916666666667,1.9894166666666666,2.884916666666667,1.9894166666666666,2.884916666666667,1.9894166666666666,2.884916666666667,1.9894166666666664
1997-06-13,1.526,1.812,1.526,1.812,1.526,1.812,1.526,1.812,1.9137083333333333,1.8415833333333333,1.9137083333333333,1.8415833333333333,1.9137083333333333,1.8415833333333333,1.9137083333333331,1.8415833333333331
1997-06-14,1.211,1.784,1.211,1.784,1.211,1.784,1.211,1.784,1.2766250000000001,1.7898333333333334,1.2766250000000001,1.7898333333333334,1.2766250000000001,1.7898333333333334,1.276625,1.7898333333333334
1997-06-15,1.182,1.756,1.182,1.756,1.182,1.756,1.182,1.756,1.1880416666666667,1.7618333333333334,1.1880416666666667,1.7618333333333334,1.1880416666666667,1.7618333333333334,1.1880416666666669,1.7618333333333334
1997-06-16,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.699,1.5912916666666668,1.7108750000000001,1.5912916666666668,1.7108750000000001,1.5912916666666668,1.7108750000000001,1.5912916666666668,1.710875
1997-06-17,0.811,1.671,0.811,1.671,0.811,1.671,0.811,1.671,0.996,1.6768333333333334,0.996,1.6768333333333334,0.996,1.6768333333333334,0.996,1.6768333333333334
1997-06-18,1.109,1.671,1.109,1.671,1.109,1.671,1.109,1.671,1.0469166666666667,1.671,1.0469166666666667,1.671,1.0469166666666667,1.671,1.0469166666666667,1.671
1997-06-19,1.423,2.265,1.423,2.265,1.423,2.265,1.423,2.265,1.3575833333333334,2.14125,1.3575833333333334,2.14125,1.3575833333333334,2.14125,1.3575833333333334,2.1412500000000003
1997-06-20,1.451,2.294,1.451,2.294,1.451,2.294,1.451,2.294,1.4451666666666667,2.2879583333333335,1.4451666666666667,2.2879583333333335,1.4451666666666667,2.2879583333333335,1.4451666666666667,2.2879583333333335
1997-06-21,0.896,2.294,0.896,2.294,0.896,2.294,0.896,2.294,1.011625,2.294,1.011625,2.294,1.011625,2.294,1.011625,2.294
1997-06-22,0.889,2.294,0.889,2.294,0.889,2.294,0.889,2.294,0.8904583333333334,2.294,0.8904583333333334,2.294,0.8904583333333334,2.294,0.8904583333333334,2.294
1997-06-23,0.327,2.294,0.327,2.294,0.327,2.294,0.327,2.294,0.44408333333333333,2.294,0.44408333333333333,2.294,0.44408333333333333,2.294,0.4440833333333333,2.294
1997-06-24,-0.298,1.388,,1.388,,1.388,1.1415,1.388,0.9718125000000001,1.5767499999999999,0.9718125000000001,1.5767499999999999,0.9718125000000001,1.5767499999999999,0.9718125,1.57675
1997-06-25,1.956,2.237,1.956,2.237,1.956,2.237,1.956,2.237,1.7863125,2.060125,1.7863125,2.060125,1.7863125,2.060125,1.7863125,2.060125
1997-06-26,9.881,3.426,9.881,3.426,9.881,3.426,9.881,3.426,8.229958333333334,3.178291666666667,8.229958333333334,3.178291666666667,8.229958333333334,3.178291666666667,8.229958333333334,3.178291666666667
1997-06-27,20.437,4.163,20.437,4.163,20.437,4.163,20.437,4.163,18.237833333333334,4.009458333333334,18.237833333333334,4.009458333333334,18.237833333333334,4.009458333333334,18.237833333333334,4.009458333333334
1997-06-28,12.805,4.644,12.805,4.644,12.805,4.644,12.805,4.644,14.395,4.5437916666666665,14.395,4.5437916666666665,14.395,4.5437916666666665,14.395,4.5437916666666665
1997-06-29,5.784,4.616,5.784,4.616,5.784,4.616,5.784,4.616,7.246708333333333,4.621833333333333,7.246708333333333,4.621833333333333,7.246708333333333,4.621833333333333,7.246708333333333,4.621833333333333
1997-06-30,2.543,4.587,2.543,4.587,2.543,4.587,2.543,4.587,3.2182083333333336,4.593041666666666,3.2182083333333336,4.593041666666666,3.2182083333333336,4.593041666666666,3.2182083333333336,4.593041666666666
1997-07-01,1.61,4.531,1.61,4.531,1.61,4.531,1.61,4.531,1.804375,4.542666666666666,1.804375,4.542666666666666,1.804375,4.542666666666666,1.804375,4.542666666666666
1997-07-02,-0.466,4.757,,4.757,,4.757,0.8195,4.757,0.9841875,4.7099166666666665,0.9841875,4.7099166666666665,0.9841875,4.7099166666666665,0.9841875,4.7099166666666665
1997-07-03,0.029,7.476,0.029,7.476,0.029,7.476,0.029,7.476,0.19368749999999985,6.909541666666667,0.1936875,6.909541666666667,0.1936875,6.909541666666667,0.1936875,6.909541666666667
1997-07-04,-0.662,7.306,,7.306,,7.306,0.44,7.306,0.354375,7.3414166666666665,0.354375,7.3414166666666665,0.354375,7.3414166666666665,0.354375,7.341416666666667
1997-07-05,0.851,7.306,0.851,7.306,0.851,7.306,0.851,7.306,0.7653749999999999,7.306,0.765375,7.306,0.765375,7.306,0.7653749999999999,7.306
1997-07-06,-0.036,7.221,,7.221,,7.221,1.0055,7.221,0.9733124999999999,7.238708333333333,0.9733125,7.238708333333333,0.9733125,7.238708333333333,0.9733125,7.238708333333333
1997-07-07,1.16,7.221,1.16,7.221,1.16,7.221,1.16,7.221,1.1278124999999999,7.221,1.1278124999999999,7.221,1.1278124999999999,7.221,1.1278125,7.221
1997-07-08,1.973,6.654,1.973,6.654,1.973,6.654,1.973,6.654,1.803625,6.772125,1.803625,6.772125,1.803625,6.772125,1.8036250000000005,6.772125
1997-07-09,-0.08,6.683,,6.683,,6.683,1.8719999999999999,6.683,1.8930416666666667,6.676958333333333,1.8930416666666665,6.676958333333333,1.8930416666666665,6.676958333333333,1.8930416666666663,6.676958333333333
1997-07-10,1.771,6.626,1.771,6.626,1.771,6.626,1.771,6.626,1.7920416666666665,6.637875,1.7920416666666665,6.637875,1.7920416666666665,6.637875,1.7920416666666663,6.637875
1997-07-11,1.09,6.173,1.09,6.173,1.09,6.173,1.09,6.173,1.231875,6.267375,1.231875,6.267375,1.231875,6.267375,1.231875,6.267375
1997-07-12,0.594,6.145,0.594,6.145,0.594,6.145,0.594,6.145,0.6973333333333334,6.150833333333333,0.6973333333333334,6.150833333333333,0.6973333333333334,6.150833333333333,0.6973333333333334,6.150833333333333
1997-07-13,1.123,6.145,1.123,6.145,1.123,6.145,1.123,6.145,1.0127916666666665,6.145,1.0127916666666665,6.145,1.0127916666666665,6.145,1.0127916666666668,6.145
1997-07-14,-1.016,7.787,,7.787,,7.787,1.045,7.787,1.06125,7.444916666666667,1.06125,7.444916666666667,1.06125,7.444916666666667,1.06125,7.444916666666667
1997-07-15,-0.288,9.939,,9.939,,9.939,0.967,9.939,,9.490666666666666,0.98325,9.490666666666666,0.98325,9.490666666666666,0.98325,9.490666666666666
1997-07-16,0.889,9.968,0.889,9.968,0.889,9.968,0.889,9.968,0.90525,9.961958333333333,0.90525,9.961958333333333,0.90525,9.961958333333333,0.90525,9.961958333333332
1997-07-17,0.439,9.854,0.439,9.854,0.439,9.854,0.439,9.854,0.5327500000000001,9.877749999999999,0.5327500000000001,9.877749999999999,0.5327500000000001,9.877749999999999,0.5327500000000001,9.87775
1997-07-18,-0.097,8.891,,8.891,,8.891,0.321,8.891,0.34558333333333335,9.091625,0.34558333333333335,9.091625,0.34558333333333335,9.091625,0.3455833333333333,9.091625
1997-07-19,0.203,7.391,0.203,7.391,0.203,7.391,0.203,7.391,0.22758333333333336,7.7035,0.22758333333333336,7.7035,0.22758333333333336,7.7035,0.2275833333333333,7.7035
1997-07-20,-0.062,7.277,,7.277,,7.277,0.3623333333333334,7.277,0.3291388888888889,7.30075,0.3291388888888889,7.30075,0.3291388888888889,7.30075,0.3291388888888889,7.30075
1997-07-21,-0.16,7.277,,7.277,,7.277,0.5216666666666667,7.277,,7.277,0.4884722222222223,7.277,0.4884722222222223,7.277,0.4884722222222223,7.277
1997-07-22,0.681,7.815,0.681,7.815,0.681,7.815,0.681,7.815,0.6478055555555555,7.702916666666667,0.6478055555555556,7.702916666666667,0.6478055555555556,7.702916666666667,0.6478055555555556,7.702916666666667
1997-07-23,0.394,7.844,0.394,7.844,0.394,7.844,0.394,7.844,0.4537916666666667,7.837958333333334,0.4537916666666667,7.837958333333334,0.4537916666666667,7.837958333333334,0.4537916666666667,7.837958333333334
1997-07-24,0.609,7.051,0.609,7.051,0.609,7.051,0.609,7.051,0.5642083333333333,7.216208333333333,0.5642083333333333,7.216208333333333,0.5642083333333333,7.216208333333333,0.5642083333333333,7.216208333333333
1997-07-25,0.397,6.569,0.397,6.569,0.397,6.569,0.397,6.569,0.4411666666666667,6.669416666666667,0.4411666666666667,6.669416666666667,0.4411666666666667,6.669416666666667,0.4411666666666667,6.669416666666667
1997-07-26,0.232,6.909,0.232,6.909,0.232,6.909,0.232,6.909,0.26637500000000003,6.838166666666667,0.26637500000000003,6.838166666666667,0.26637500000000003,6.838166666666667,0.266375,6.838166666666666
1997-07-27,0.861,7.051,0.861,7.051,0.861,7.051,0.861,7.051,0.7299583333333333,7.021416666666667,0.7299583333333333,7.021416666666667,0.7299583333333333,7.021416666666667,0.7299583333333333,7.021416666666667
1997-07-28,0.221,7.334,0.221,7.334,0.221,7.334,0.221,7.334,0.35433333333333333,7.275041666666667,0.35433333333333333,7.275041666666667,0.35433333333333333,7.275041666666667,0.3543333333333334,7.275041666666667
1997-07-29,-0.864,6.938,,6.938,,6.938,0.4753333333333334,6.938,0.4223472222222222,7.020499999999999,0.42234722222222226,7.020499999999999,0.42234722222222226,7.020499999999999,0.4223472222222223,7.020499999999999
1997-07-30,-0.403,6.853,,6.853,,6.853,0.7296666666666667,6.853,,6.870708333333333,0.6766805555555556,6.870708333333333,0.6766805555555556,6.870708333333333,0.6766805555555556,6.870708333333333
1997-07-31,0.984,6.739,0.984,6.739,0.984,6.739,0.984,6.739,0.9310138888888889,6.76275,0.9310138888888889,6.76275,0.9310138888888889,6.76275,0.9310138888888888,6.76275
1997-08-01,1.407,6.088,1.407,6.088,1.407,6.088,1.407,6.088,1.318875,6.223625,1.318875,6.223625,1.318875,6.223625,1.318875,6.223625
1997-08-02,2.534,4.672,2.534,4.672,2.534,4.672,2.534,4.672,2.299208333333333,4.967,2.299208333333333,4.967,2.299208333333333,4.967,2.299208333333333,4.967
1997-08-03,1.158,5.04,1.158,5.04,1.158,5.04,1.158,5.04,1.4446666666666665,4.963333333333333,1.4446666666666665,4.963333333333333,1.4446666666666665,4.963333333333333,1.4446666666666663,4.963333333333333
1997-08-04,1.156,5.352,1.156,5.352,1.156,5.352,1.156,5.352,1.1564166666666666,5.287,1.1564166666666666,5.287,1.1564166666666666,5.287,1.1564166666666666,5.287
1997-08-05,0.561,3.993,0.561,3.993,0.561,3.993,0.561,3.993,0.6849583333333333,4.276125,0.6849583333333333,4.276125,0.6849583333333333,4.276125,0.6849583333333333,4.276125
1997-08-06,0.133,7.108,0.133,7.108,0.133,7.108,0.133,7.108,0.22216666666666668,6.459041666666666,0.22216666666666668,6.459041666666666,0.22216666666666668,6.459041666666666,0.2221666666666666,6.459041666666666
1997-08-07,0.583,6.003,0.583,6.003,0.583,6.003,0.583,6.003,0.48924999999999996,6.233208333333334,0.48924999999999996,6.233208333333334,0.48924999999999996,6.233208333333334,0.4892499999999999,6.233208333333334
1997-08-08,0.382,3.511,0.382,3.511,0.382,3.511,0.382,3.511,0.423875,4.030166666666667,0.423875,4.030166666666667,0.423875,4.030166666666667,0.423875,4.030166666666667
1997-08-09,0.832,2.86,0.832,2.86,0.832,2.86,0.832,2.86,0.73825,2.995625,0.73825,2.995625,0.73825,2.995625,0.73825,2.995625
1997-08-10,0.652,2.86,0.652,2.86,0.652,2.86,0.652,2.86,0.6895,2.86,0.6895,2.86,0.6895,2.86,0.6895,2.86
1997-08-11,1.409,3.596,1.409,3.596,1.409,3.596,1.409,3.596,1.2512916666666667,3.4426666666666668,1.2512916666666667,3.4426666666666668,1.2512916666666667,3.4426666666666668,1.2512916666666667,3.4426666666666668
1997-08-12,1.223,1.586,1.223,1.586,1.223,1.586,1.223,1.586,1.2617500000000001,2.0047500000000005,1.2617500000000001,2.0047500000000005,1.2617500000000001,2.0047500000000005,1.26175,2.0047500000000005
1997-08-13,1.823,0.736,1.823,0.736,1.823,0.736,1.823,0.736,1.698,0.9130833333333334,1.698,0.9130833333333334,1.698,0.9130833333333334,1.698,0.9130833333333334
1997-08-14,1.223,0.68,1.223,0.68,1.223,0.68,1.223,0.68,1.348,0.6916666666666667,1.348,0.6916666666666667,1.348,0.6916666666666667,1.348,0.6916666666666667
1997-08-15,2.151,0.68,2.151,0.68,2.151,0.68,2.151,0.68,1.9576666666666667,0.68,1.9576666666666667,0.68,1.9576666666666667,0.68,1.9576666666666664,0.68
1997-08-16,3.44,0.68,3.44,0.68,3.44,0.68,3.44,0.68,3.1714583333333333,0.68,3.1714583333333333,0.68,3.1714583333333333,0.68,3.1714583333333333,0.68
1997-08-17,1.6,1.416,1.6,1.416,1.6,1.416,1.6,1.416,1.9833333333333334,1.2626666666666666,1.9833333333333334,1.2626666666666666,1.9833333333333334,1.2626666666666666,1.9833333333333336,1.2626666666666666
1997-08-18,1.685,1.869,1.685,1.869,1.685,1.869,1.685,1.869,1.6672916666666668,1.774625,1.6672916666666668,1.774625,1.6672916666666668,1.774625,1.6672916666666668,1.774625
1997-08-19,1.063,5.295,1.063,5.295,1.063,5.295,1.063,5.295,1.1925833333333333,4.58125,1.1925833333333333,4.58125,1.1925833333333333,4.58125,1.192583333333333,4.58125
1997-08-20,1.715,5.154,1.715,5.154,1.715,5.154,1.715,5.154,1.5791666666666666,5.183375,1.5791666666666666,5.183375,1.5791666666666666,5.183375,1.5791666666666666,5.183375
1997-08-21,0.436,5.324,0.436,5.324,0.436,5.324,0.436,5.324,0.7024583333333334,5.288583333333333,0.7024583333333334,5.288583333333333,0.7024583333333334,5.288583333333333,0.7024583333333334,5.288583333333333
1997-08-22,0.772,5.578,0.772,5.578,0.772,5.578,0.772,5.578,0.702,5.525083333333334,0.702,5.525083333333334,0.702,5.525083333333334,0.702,5.525083333333334
1997-08-23,0.637,4.899,0.637,4.899,0.637,4.899,0.637,4.899,0.665125,5.0404583333333335,0.665125,5.0404583333333335,0.665125,5.0404583333333335,0.665125,5.0404583333333335
1997-08-24,1.319,4.814,1.319,4.814,1.319,4.814,1.319,4.814,1.1769166666666666,4.831708333333333,1.1769166666666666,4.831708333333333,1.1769166666666666,4.831708333333333,1.1769166666666666,4.831708333333333
1997-08-25,0.616,6.371,0.616,6.371,0.616,6.371,0.616,6.371,0.7624583333333332,6.046625000000001,0.7624583333333332,6.046625000000001,0.7624583333333332,6.046625000000001,0.7624583333333332,6.046625000000001
1997-08-26,0.005,8.722,0.005,8.722,0.005,8.722,0.005,8.722,0.13229166666666667,8.232208333333332,0.13229166666666667,8.232208333333332,0.13229166666666667,8.232208333333332,0.1322916666666666,8.232208333333332
1997-08-27,0.111,9.486,0.111,9.486,0.111,9.486,0.111,9.486,0.08891666666666667,9.326833333333333,0.08891666666666667,9.326833333333333,0.08891666666666667,9.326833333333333,0.0889166666666666,9.326833333333331
1997-08-28,0.257,8.778,0.257,8.778,0.257,8.778,0.257,8.778,0.22658333333333333,8.925500000000001,0.22658333333333333,8.925500000000001,0.22658333333333333,8.925500000000001,0.2265833333333333,8.925500000000001
1997-08-29,0.607,7.532,0.607,7.532,0.607,7.532,0.607,7.532,0.5340833333333334,7.7915833333333335,0.5340833333333334,7.7915833333333335,0.5340833333333334,7.7915833333333335,0.5340833333333334,7.791583333333333
1997-08-30,0.084,5.295,0.084,5.295,0.084,5.295,0.084,5.295,0.19295833333333332,5.761041666666666,0.19295833333333332,5.761041666666666,0.19295833333333332,5.761041666666666,0.1929583333333333,5.761041666666666
1997-08-31,0.723,5.097,0.723,5.097,0.723,5.097,0.723,5.097,0.5898749999999999,5.13825,0.5898749999999999,5.13825,0.5898749999999999,5.13825,0.5898749999999999,5.13825
1997-09-01,0.454,5.097,0.454,5.097,0.454,5.097,0.454,5.097,0.5100416666666666,5.097,0.5100416666666666,5.097,0.5100416666666666,5.097,0.5100416666666667,5.097
1997-09-02,0.937,2.775,0.937,2.775,0.937,2.775,0.937,2.775,0.8363750000000001,3.25875,0.8363750000000001,3.25875,0.8363750000000001,3.25875,0.8363750000000001,3.25875
1997-09-03,0.249,3.426,0.249,3.426,0.249,3.426,0.249,3.426,0.39233333333333337,3.290375,0.39233333333333337,3.290375,0.39233333333333337,3.290375,0.3923333333333334,3.290375
1997-09-04,0.732,3.455,0.732,3.455,0.732,3.455,0.732,3.455,0.631375,3.4489583333333336,0.631375,3.4489583333333336,0.631375,3.4489583333333336,0.631375,3.4489583333333336
1997-09-05,15.7,2.237,15.7,2.237,15.7,2.237,15.7,2.237,12.581666666666667,2.4907500000000002,12.581666666666667,2.4907500000000002,12.581666666666667,2.4907500000000002,12.581666666666663,2.49075
1997-09-06,-13.737,0.028,,0.028,,0.028,8.619499999999999,0.028,10.094604166666667,0.48820833333333347,10.094604166666665,0.48820833333333347,10.094604166666665,0.48820833333333347,10.094604166666668,0.4882083333333333
