date,upstream_inflow,upstream_negative,upstream_missing,filtered_inflow,missing_run_length,linear_inflow,filled_in_linear_step,partially_filled_long_gap,utc_replay_inflow,utc_step_new_finite_on_date_label,CARS_inflow
1980-09-27,0.492,False,False,0.492,0,0.492,False,False,0.516375,False,0.516375
1980-09-28,0.49,False,False,0.49,0,0.49,False,False,0.4904166666666666,False,0.4904166666666666
1980-09-29,0.609,False,False,0.609,0,0.609,False,False,0.5842083333333333,False,0.5842083333333333
1980-09-30,0.609,False,False,0.609,0,0.609,False,False,0.609,False,0.609
1980-10-01,,False,True,,2,0.609,True,False,0.609,False,0.609
1980-10-02,-0.204,True,False,,2,0.609,True,False,0.609,False,0.609
1980-10-03,0.609,False,False,0.609,0,0.609,False,False,0.609,False,0.609
1980-10-04,0.492,False,False,0.492,0,0.492,False,False,0.516375,False,0.516375
1980-10-05,0.609,False,False,0.609,0,0.609,False,False,0.584625,False,0.584625
1980-10-06,0.957,False,False,0.957,0,0.957,False,False,0.8845,False,0.8845000000000001
1980-10-07,0.49,False,False,0.49,0,0.49,False,False,0.5872916666666667,False,0.5872916666666667
1980-10-08,0.957,False,False,0.957,0,0.957,False,False,0.8597083333333333,False,0.8597083333333333
1980-10-09,0.619,False,False,0.619,0,0.619,False,False,0.6894166666666667,False,0.6894166666666666
1980-10-10,0.757,False,False,0.757,0,0.757,False,False,0.72825,False,0.72825
1980-10-11,0.271,False,False,0.271,0,0.271,False,False,0.37225,False,0.37225
1980-10-12,0.633,False,False,0.633,0,0.633,False,False,0.5575833333333333,False,0.5575833333333333
1980-10-13,1.0,False,False,1.0,0,1.0,False,False,0.9235416666666668,False,0.9235416666666668
1980-10-14,0.757,False,False,0.757,0,0.757,False,False,0.807625,False,0.807625
1980-10-15,0.879,False,False,0.879,0,0.879,False,False,0.8535833333333334,False,0.8535833333333334
1980-10-16,1.119,False,False,1.119,0,1.119,False,False,1.069,False,1.069
1980-10-17,0.514,False,False,0.514,0,0.514,False,False,0.6400416666666666,False,0.6400416666666666
1980-10-18,0.756,False,False,0.756,0,0.756,False,False,0.7055833333333333,False,0.7055833333333333
1980-10-19,1.116,False,False,1.116,0,1.116,False,False,1.041,False,1.041
1980-10-20,0.998,False,False,0.998,0,0.998,False,False,1.0225833333333334,False,1.0225833333333334
1980-10-21,0.998,False,False,0.998,0,0.998,False,False,0.998,False,0.998
1980-10-22,0.877,False,False,0.877,0,0.877,False,False,0.9022083333333334,False,0.9022083333333332
1980-10-23,1.601,False,False,1.601,0,1.601,False,False,1.4501666666666666,False,1.4501666666666666
1980-10-24,0.028,False,False,0.028,0,0.028,False,False,0.3557083333333333,False,0.3557083333333333
1980-10-25,1.043,False,False,1.043,0,1.043,False,False,0.8315416666666665,False,0.8315416666666666
1980-10-26,0.66,False,False,0.66,0,0.66,False,False,0.7397916666666666,False,0.7397916666666666
1980-10-27,1.805,False,False,1.805,0,1.805,False,False,1.5302,False,1.5302
1980-10-28,0.79,False,False,0.79,0,0.79,False,False,1.04375,False,1.0437500000000002
1980-10-29,1.802,False,False,1.802,0,1.802,False,False,1.549,False,1.549
1980-10-30,0.282,False,False,0.282,0,0.282,False,False,0.6619999999999999,False,0.6619999999999999
1980-10-31,1.041,False,False,1.041,0,1.041,False,False,0.85125,False,0.8512499999999998
1980-11-01,1.165,False,False,1.165,0,1.165,False,False,1.134,False,1.134
1980-11-02,1.168,False,False,1.168,0,1.168,False,False,1.16725,False,1.16725
1980-11-03,1.168,False,False,1.168,0,1.168,False,False,1.168,False,1.168
1980-11-04,0.785,False,False,0.785,0,0.785,False,False,0.88075,False,0.88075
1980-11-05,1.168,False,False,1.168,0,1.168,False,False,1.07225,False,1.07225
1980-11-06,1.216,False,False,1.216,0,1.216,False,False,1.204,False,1.204
1980-11-07,0.953,False,False,0.953,0,0.953,False,False,1.01875,False,1.01875
1980-11-08,1.487,False,False,1.487,0,1.487,False,False,1.3535,False,1.3535
1980-11-09,0.824,False,False,0.824,0,0.824,False,False,0.98975,False,0.98975
1980-11-10,0.953,False,False,0.953,0,0.953,False,False,0.92075,False,0.92075
1980-11-11,0.957,False,False,0.957,0,0.957,False,False,0.956,False,0.956
1980-11-12,1.088,False,False,1.088,0,1.088,False,False,1.05525,False,1.05525
1980-11-13,1.481,False,False,1.481,0,1.481,False,False,1.38275,False,1.38275
1980-11-14,0.822,False,False,0.822,0,0.822,False,False,0.98675,False,0.98675
1980-11-15,0.955,False,False,0.955,0,0.955,False,False,0.92175,False,0.92175
1980-11-16,1.087,False,False,1.087,0,1.087,False,False,1.054,False,1.054
1980-11-17,0.951,False,False,0.951,0,0.951,False,False,0.985,False,0.985
1980-11-18,1.093,False,False,1.093,0,1.093,False,False,1.0575,False,1.0575
1980-11-19,1.273,False,False,1.273,0,1.273,False,False,1.228,False,1.228
1980-11-20,0.993,False,False,0.993,0,0.993,False,False,1.063,False,1.063
1980-11-21,1.55,False,False,1.55,0,1.55,False,False,1.41075,False,1.41075
1980-11-22,1.408,False,False,1.408,0,1.408,False,False,1.4435,False,1.4435
1980-11-23,1.273,False,False,1.273,0,1.273,False,False,1.30675,False,1.30675
1980-11-24,0.858,False,False,0.858,0,0.858,False,False,0.96175,False,0.96175
1980-11-25,1.135,False,False,1.135,0,1.135,False,False,1.06575,False,1.06575
1980-11-26,0.855,False,False,0.855,0,0.855,False,False,0.925,False,0.925
1980-11-27,1.412,False,False,1.412,0,1.412,False,False,1.27275,False,1.2727499999999998
1980-11-28,0.72,False,False,0.72,0,0.72,False,False,0.8929999999999999,False,0.8929999999999999
1980-11-29,1.685,False,False,1.685,0,1.685,False,False,1.44375,False,1.44375
1980-11-30,1.292,False,False,1.292,0,1.292,False,False,1.39025,False,1.39025
1980-12-01,1.33,False,False,1.33,0,1.33,False,False,1.3205,False,1.3205
1980-12-02,0.459,False,False,0.459,0,0.459,False,False,0.6767500000000001,False,0.6767500000000001
1980-12-03,0.462,False,False,0.462,0,0.462,False,False,0.46125,False,0.46125
1980-12-04,0.896,False,False,0.896,0,0.896,False,False,0.7875,False,0.7875000000000001
1980-12-05,1.619,False,False,1.619,0,1.619,False,False,1.43825,False,1.43825
1980-12-06,1.182,False,False,1.182,0,1.182,False,False,1.29125,False,1.29125
1980-12-07,1.474,False,False,1.474,0,1.474,False,False,1.401,False,1.401
1980-12-08,1.041,False,False,1.041,0,1.041,False,False,1.14925,False,1.14925
1980-12-09,0.748,False,False,0.748,0,0.748,False,False,0.82125,False,0.82125
1980-12-10,0.752,False,False,0.752,0,0.752,False,False,0.751,False,0.751
1980-12-11,0.752,False,False,0.752,0,0.752,False,False,0.752,False,0.752
1980-12-12,1.619,False,False,1.619,0,1.619,False,False,1.40225,False,1.40225
1980-12-13,1.326,False,False,1.326,0,1.326,False,False,1.39925,False,1.39925
1980-12-14,1.356,False,False,1.356,0,1.356,False,False,1.3485,False,1.3485
1980-12-15,1.385,False,False,1.385,0,1.385,False,False,1.37775,False,1.37775
1980-12-16,1.994,False,False,1.994,0,1.994,False,False,1.84175,False,1.84175
1980-12-17,1.54,False,False,1.54,0,1.54,False,False,1.6535,False,1.6535
1980-12-18,1.083,False,False,1.083,0,1.083,False,False,1.19725,False,1.19725
1980-12-19,1.087,False,False,1.087,0,1.087,False,False,1.086,False,1.086
1980-12-20,0.481,False,False,0.481,0,0.481,False,False,0.6325,False,0.6325
1980-12-21,0.934,False,False,0.934,0,0.934,False,False,0.8207500000000001,False,0.8207500000000001
1980-12-22,0.628,False,False,0.628,0,0.628,False,False,0.7045,False,0.7045
1980-12-23,1.358,False,False,1.358,0,1.358,False,False,1.1755,False,1.1755
1980-12-24,1.688,False,False,1.688,0,1.688,False,False,1.6055,False,1.6055
1980-12-25,0.33,False,False,0.33,0,0.33,False,False,0.6695,False,0.6695
1980-12-26,0.93,False,False,0.93,0,0.93,False,False,0.78,False,0.78
1980-12-27,1.544,False,False,1.544,0,1.544,False,False,1.3905,False,1.3905
1980-12-28,1.918,False,False,1.918,0,1.918,False,False,1.8245,False,1.8245
1980-12-29,1.448,False,False,1.448,0,1.448,False,False,1.5655,False,1.5655
1980-12-30,1.448,False,False,1.448,0,1.448,False,False,1.448,False,1.448
1980-12-31,1.602,False,False,1.602,0,1.602,False,False,1.5635,False,1.5635
1981-01-01,1.29,False,False,1.29,0,1.29,False,False,1.368,False,1.368
1981-01-02,0.975,False,False,0.975,0,0.975,False,False,1.05375,False,1.05375
1981-01-03,1.602,False,False,1.602,0,1.602,False,False,1.44525,False,1.44525
1981-01-04,0.975,False,False,0.975,0,0.975,False,False,1.13175,False,1.13175
1981-01-05,1.29,False,False,1.29,0,1.29,False,False,1.21125,False,1.21125
1981-01-06,1.29,False,False,1.29,0,1.29,False,False,1.29,False,1.29
1981-01-07,1.287,False,False,1.287,0,1.287,False,False,1.28775,False,1.28775
1981-01-08,1.147,False,False,1.147,0,1.147,False,False,1.182,False,1.182
1981-01-09,1.512,False,False,1.512,0,1.512,False,False,1.42075,False,1.42075
1981-01-10,0.849,False,False,0.849,0,0.849,False,False,1.01475,False,1.01475
1981-01-11,1.512,False,False,1.512,0,1.512,False,False,1.34625,False,1.34625
1981-01-12,1.018,False,False,1.018,0,1.018,False,False,1.1415,False,1.1415
1981-01-13,1.344,False,False,1.344,0,1.344,False,False,1.2625,False,1.2625000000000002
1981-01-14,1.183,False,False,1.183,0,1.183,False,False,1.2232500000000002,False,1.2232500000000002
1981-01-15,1.182,False,False,1.182,0,1.182,False,False,1.18225,False,1.18225
1981-01-16,1.345,False,False,1.345,0,1.345,False,False,1.30425,False,1.30425
1981-01-17,1.012,False,False,1.012,0,1.012,False,False,1.09525,False,1.09525
1981-01-18,0.522,False,False,0.522,0,0.522,False,False,0.6445000000000001,False,0.6445000000000001
1981-01-19,1.016,False,False,1.016,0,1.016,False,False,0.8925,False,0.8925000000000001
1981-01-20,1.345,False,False,1.345,0,1.345,False,False,1.26275,False,1.26275
1981-01-21,1.341,False,False,1.341,0,1.341,False,False,1.342,False,1.342
1981-01-22,1.518,False,False,1.518,0,1.518,False,False,1.47375,False,1.47375
1981-01-23,1.577,False,False,1.577,0,1.577,False,False,1.56225,False,1.56225
1981-01-24,1.228,False,False,1.228,0,1.228,False,False,1.31525,False,1.31525
1981-01-25,1.749,False,False,1.749,0,1.749,False,False,1.61875,False,1.61875
1981-01-26,1.233,False,False,1.233,0,1.233,False,False,1.362,False,1.362
1981-01-27,1.228,False,False,1.228,0,1.228,False,False,1.22925,False,1.22925
1981-01-28,1.577,False,False,1.577,0,1.577,False,False,1.48975,False,1.48975
1981-01-29,1.059,False,False,1.059,0,1.059,False,False,1.1885,False,1.1885
1981-01-30,1.059,False,False,1.059,0,1.059,False,False,1.059,False,1.059
1981-01-31,1.226,False,False,1.226,0,1.226,False,False,1.18425,False,1.18425
1981-02-01,0.887,False,False,0.887,0,0.887,False,False,0.97175,False,0.97175
1981-02-02,0.544,False,False,0.544,0,0.544,False,False,0.62975,False,0.62975
1981-02-03,0.715,False,False,0.715,0,0.715,False,False,0.67225,False,0.67225
1981-02-04,1.226,False,False,1.226,0,1.226,False,False,1.09825,False,1.09825
1981-02-05,1.231,False,False,1.231,0,1.231,False,False,1.22975,False,1.22975
1981-02-06,1.246,False,False,1.246,0,1.246,False,False,1.24225,False,1.24225
1981-02-07,1.285,False,False,1.285,0,1.285,False,False,1.27525,False,1.27525
1981-02-08,1.28,False,False,1.28,0,1.28,False,False,1.28125,False,1.28125
1981-02-09,1.105,False,False,1.105,0,1.105,False,False,1.14875,False,1.14875
1981-02-10,1.644,False,False,1.644,0,1.644,False,False,1.50925,False,1.50925
1981-02-11,0.208,False,False,0.208,0,0.208,False,False,0.5669999999999998,False,0.567
1981-02-12,1.101,False,False,1.101,0,1.101,False,False,0.87775,False,0.87775
1981-02-13,0.926,False,False,0.926,0,0.926,False,False,0.96975,False,0.96975
1981-02-14,1.464,False,False,1.464,0,1.464,False,False,1.3295,False,1.3295
1981-02-15,1.462,False,False,1.462,0,1.462,False,False,1.4625,False,1.4625
1981-02-16,1.457,False,False,1.457,0,1.457,False,False,1.45825,False,1.45825
1981-02-17,1.82,False,False,1.82,0,1.82,False,False,1.7292500000000002,False,1.72925
1981-02-18,1.641,False,False,1.641,0,1.641,False,False,1.68575,False,1.68575
1981-02-19,1.816,False,False,1.816,0,1.816,False,False,1.77225,False,1.77225
1981-02-20,2.243,False,False,2.243,0,2.243,False,False,2.13625,False,2.13625
1981-02-21,1.896,False,False,1.896,0,1.896,False,False,1.98275,False,1.98275
1981-02-22,1.713,False,False,1.713,0,1.713,False,False,1.75875,False,1.75875
1981-02-23,1.152,False,False,1.152,0,1.152,False,False,1.29225,False,1.29225
1981-02-24,1.334,False,False,1.334,0,1.334,False,False,1.2885,False,1.2885
1981-02-25,1.526,False,False,1.526,0,1.526,False,False,1.478,False,1.478
1981-02-26,1.151,False,False,1.151,0,1.151,False,False,1.24475,False,1.24475
1981-02-27,1.706,False,False,1.706,0,1.706,False,False,1.56725,False,1.56725
1981-02-28,1.337,False,False,1.337,0,1.337,False,False,1.42925,False,1.42925
1981-03-01,1.15,False,False,1.15,0,1.15,False,False,1.19675,False,1.19675
1981-03-02,0.963,False,False,0.963,0,0.963,False,False,1.00975,False,1.00975
1981-03-03,1.706,False,False,1.706,0,1.706,False,False,1.52025,False,1.52025
1981-03-04,3.864,False,False,3.864,0,3.864,False,False,3.3245,False,3.3244999999999996
1981-03-05,2.363,False,False,2.363,0,2.363,False,False,2.73825,False,2.73825
1981-03-06,2.172,False,False,2.172,0,2.172,False,False,2.21975,False,2.2197500000000003
1981-03-07,3.337,False,False,3.337,0,3.337,False,False,3.0457500000000004,False,3.04575
1981-03-08,1.783,False,False,1.783,0,1.783,False,False,2.1715,False,2.1715
1981-03-09,1.778,False,False,1.778,0,1.778,False,False,1.77925,False,1.77925
1981-03-10,1.198,False,False,1.198,0,1.198,False,False,1.343,False,1.343
1981-03-11,1.393,False,False,1.393,0,1.393,False,False,1.34425,False,1.34425
1981-03-12,1.583,False,False,1.583,0,1.583,False,False,1.5355,False,1.5355
1981-03-13,1.393,False,False,1.393,0,1.393,False,False,1.4405,False,1.4405
1981-03-14,1.621,False,False,1.621,0,1.621,False,False,1.564,False,1.564
1981-03-15,1.248,False,False,1.248,0,1.248,False,False,1.34125,False,1.34125
1981-03-16,1.243,False,False,1.243,0,1.243,False,False,1.24425,False,1.24425
1981-03-17,1.248,False,False,1.248,0,1.248,False,False,1.24675,False,1.24675
1981-03-18,1.451,False,False,1.451,0,1.451,False,False,1.40025,False,1.40025
1981-03-19,0.841,False,False,0.841,0,0.841,False,False,0.9935,False,0.9935
1981-03-20,1.04,False,False,1.04,0,1.04,False,False,0.99025,False,0.99025
1981-03-21,1.654,False,False,1.654,0,1.654,False,False,1.5005,False,1.5005
1981-03-22,1.856,False,False,1.856,0,1.856,False,False,1.8055,False,1.8055
1981-03-23,1.449,False,False,1.449,0,1.449,False,False,1.55075,False,1.55075
1981-03-24,1.038,False,False,1.038,0,1.038,False,False,1.14075,False,1.1407500000000002
1981-03-25,1.652,False,False,1.652,0,1.652,False,False,1.4985,False,1.4985
1981-03-26,1.246,False,False,1.246,0,1.246,False,False,1.3475,False,1.3475
1981-03-27,1.043,False,False,1.043,0,1.043,False,False,1.09375,False,1.09375
1981-03-28,2.255,False,False,2.255,0,2.255,False,False,1.952,False,1.952
1981-03-29,4.02,False,False,4.02,0,4.02,False,False,3.578749999999999,False,3.578749999999999
1981-03-30,0.24,False,False,0.24,0,0.24,False,False,1.1850000000000005,False,1.185
1981-03-31,4.264,False,False,4.264,0,4.264,False,False,3.258,False,3.258
1981-04-01,1.082,False,False,1.082,0,1.082,False,False,1.8774999999999995,False,1.8775
1981-04-02,1.511,False,False,1.511,0,1.511,False,False,1.4037499999999998,False,1.40375
1981-04-03,1.721,False,False,1.721,0,1.721,False,False,1.6685,False,1.6685
1981-04-04,1.086,False,False,1.086,0,1.086,False,False,1.24475,False,1.2447500000000002
1981-04-05,0.869,False,False,0.869,0,0.869,False,False,0.92325,False,0.92325
1981-04-06,1.086,False,False,1.086,0,1.086,False,False,1.03175,False,1.0317500000000002
1981-04-07,1.509,False,False,1.509,0,1.509,False,False,1.40325,False,1.40325
1981-04-08,1.086,False,False,1.086,0,1.086,False,False,1.19175,False,1.19175
1981-04-09,0.874,False,False,0.874,0,0.874,False,False,0.927,False,0.927
1981-04-10,1.292,False,False,1.292,0,1.292,False,False,1.1875,False,1.1875
1981-04-11,1.086,False,False,1.086,0,1.086,False,False,1.1375000000000002,False,1.1375000000000002
1981-04-12,0.893,False,False,0.893,0,0.893,False,False,0.94125,False,0.94125
1981-04-13,1.352,False,False,1.352,0,1.352,False,False,1.2372500000000002,False,1.23725
1981-04-14,1.347,False,False,1.347,0,1.347,False,False,1.34825,False,1.34825
1981-04-15,0.69,False,False,0.69,0,0.69,False,False,0.85425,False,0.85425
1981-04-16,0.911,False,False,0.911,0,0.911,False,False,0.85575,False,0.85575
1981-04-17,0.69,False,False,0.69,0,0.69,False,False,0.74525,False,0.74525
1981-04-18,1.573,False,False,1.573,0,1.573,False,False,1.35225,False,1.35225
1981-04-19,1.567,False,False,1.567,0,1.567,False,False,1.5685,False,1.5685
1981-04-20,2.676,False,False,2.676,0,2.676,False,False,2.39875,False,2.39875
1981-04-21,2.232,False,False,2.232,0,2.232,False,False,2.3430000000000004,False,2.343
1981-04-22,6.408,False,False,6.408,0,6.408,False,False,5.364,False,5.364000000000001
1981-04-23,1.571,False,False,1.571,0,1.571,False,False,2.7802499999999997,False,2.7802499999999997
1981-04-24,1.829,False,False,1.829,0,1.829,False,False,1.7645,False,1.7645
1981-04-25,1.637,False,False,1.637,0,1.637,False,False,1.685,False,1.685
1981-04-26,1.861,False,False,1.861,0,1.861,False,False,1.805,False,1.805
1981-04-27,0.947,False,False,0.947,0,0.947,False,False,1.145695652173913,False,1.145695652173913
1981-04-28,1.407,False,False,1.407,0,1.407,False,False,1.3111666666666666,False,1.3111666666666668
1981-04-29,0.947,False,False,0.947,0,0.947,False,False,1.0428333333333333,False,1.0428333333333333
1981-04-30,0.718,False,False,0.718,0,0.718,False,False,0.7657083333333333,False,0.7657083333333333
1981-05-01,0.942,False,False,0.942,0,0.942,False,False,0.8953333333333333,False,0.8953333333333333
1981-05-02,0.947,False,False,0.947,0,0.947,False,False,0.9459583333333332,False,0.9459583333333332
1981-05-03,1.149,False,False,1.149,0,1.149,False,False,1.1069166666666668,False,1.1069166666666668
1981-05-04,2.096,False,False,2.096,0,2.096,False,False,1.8987083333333337,False,1.8987083333333337
1981-05-05,0.258,False,False,0.258,0,0.258,False,False,0.6409166666666667,False,0.6409166666666666
1981-05-06,0.942,False,False,0.942,0,0.942,False,False,0.7995,False,0.7995
1981-05-07,1.867,False,False,1.867,0,1.867,False,False,1.6742916666666667,False,1.6742916666666663
1981-05-08,2.096,False,False,2.096,0,2.096,False,False,2.0482916666666666,False,2.0482916666666666
1981-05-09,2.55,False,False,2.55,0,2.55,False,False,2.4554166666666664,False,2.4554166666666664
1981-05-10,1.637,False,False,1.637,0,1.637,False,False,1.827208333333333,False,1.827208333333333
1981-05-11,1.445,False,False,1.445,0,1.445,False,False,1.485,False,1.485
1981-05-12,1.464,False,False,1.464,0,1.464,False,False,1.460041666666667,False,1.460041666666667
1981-05-13,1.936,False,False,1.936,0,1.936,False,False,1.8376666666666663,False,1.8376666666666663
1981-05-14,0.985,False,False,0.985,0,0.985,False,False,1.183125,False,1.183125
1981-05-15,0.985,False,False,0.985,0,0.985,False,False,0.985,False,0.985
1981-05-16,0.985,False,False,0.985,0,0.985,False,False,0.985,False,0.985
1981-05-17,4.34,False,False,4.34,0,4.34,False,False,3.6410416666666663,False,3.6410416666666663
1981-05-18,2.179,False,False,2.179,0,2.179,False,False,2.629208333333333,False,2.629208333333333
1981-05-19,3.606,False,False,3.606,0,3.606,False,False,3.308708333333333,False,3.3087083333333336
1981-05-20,3.373,False,False,3.373,0,3.373,False,False,3.4215416666666667,False,3.4215416666666667
1981-05-21,2.173,False,False,2.173,0,2.173,False,False,2.423,False,2.423
1981-05-22,3.958,False,False,3.958,0,3.958,False,False,3.586125,False,3.586125
1981-05-23,1.514,False,False,1.514,0,1.514,False,False,2.023166666666667,False,2.0231666666666666
1981-05-24,1.023,False,False,1.023,0,1.023,False,False,1.1252916666666666,False,1.1252916666666666
1981-05-25,1.272,False,False,1.272,0,1.272,False,False,1.220125,False,1.220125
1981-05-26,1.023,False,False,1.023,0,1.023,False,False,1.074875,False,1.074875
1981-05-27,1.272,False,False,1.272,0,1.272,False,False,1.220125,False,1.220125
1981-05-28,1.514,False,False,1.514,0,1.514,False,False,1.4635833333333332,False,1.4635833333333332
1981-05-29,1.045,False,False,1.045,0,1.045,False,False,1.1427083333333332,False,1.1427083333333332
1981-05-30,1.023,False,False,1.023,0,1.023,False,False,1.0275833333333333,False,1.0275833333333333
1981-05-31,1.023,False,False,1.023,0,1.023,False,False,1.023,False,1.023
1981-06-01,1.023,False,False,1.023,0,1.023,False,False,1.023,False,1.023
1981-06-02,1.514,False,False,1.514,0,1.514,False,False,1.4117083333333331,False,1.4117083333333331
1981-06-03,0.028,False,False,0.028,0,0.028,False,False,0.3375833333333333,False,0.3375833333333333
1981-06-04,0.526,False,False,0.526,0,0.526,False,False,0.42225,False,0.42225
1981-06-05,0.774,False,False,0.774,0,0.774,False,False,0.7223333333333334,False,0.7223333333333334
1981-06-06,1.023,False,False,1.023,0,1.023,False,False,0.971125,False,0.971125
1981-06-07,1.023,False,False,1.023,0,1.023,False,False,1.023,False,1.023
1981-06-08,0.774,False,False,0.774,0,0.774,False,False,0.825875,False,0.825875
1981-06-09,0.774,False,False,0.774,0,0.774,False,False,0.774,False,0.774
1981-06-10,0.277,False,False,0.277,0,0.277,False,False,0.3805416666666667,False,0.3805416666666667
1981-06-11,1.023,False,False,1.023,0,1.023,False,False,0.8675833333333333,False,0.8675833333333333
1981-06-12,0.271,False,False,0.271,0,0.271,False,False,0.4276666666666666,False,0.4276666666666666
1981-06-13,0.526,False,False,0.526,0,0.526,False,False,0.472875,False,0.472875
1981-06-14,0.526,False,False,0.526,0,0.526,False,False,0.526,False,0.526
1981-06-15,0.028,False,False,0.028,0,0.028,False,False,0.13175,False,0.13175
1981-06-16,-0.22,True,False,,1,0.277,True,False,0.225125,False,0.225125
1981-06-17,0.526,False,False,0.526,0,0.526,False,False,0.474125,False,0.474125
1981-06-18,1.098,False,False,1.098,0,1.098,False,False,0.9788333333333334,False,0.9788333333333334
1981-06-19,-0.473,True,False,,1,0.6685000000000001,True,False,0.7579791666666668,False,0.7579791666666668
1981-06-20,0.239,False,False,0.239,0,0.239,False,False,0.3284791666666666,False,0.3284791666666666
1981-06-21,0.165,False,False,0.165,0,0.165,False,False,0.1804166666666666,False,0.1804166666666666
1981-06-22,0.746,False,False,0.746,0,0.746,False,False,0.6249583333333333,False,0.6249583333333333
1981-06-23,1.017,False,False,1.017,0,1.017,False,False,0.9605416666666666,False,0.9605416666666666
1981-06-24,2.018,False,False,2.018,0,2.018,False,False,1.8094583333333332,False,1.8094583333333332
1981-06-25,-0.718,True,False,,1,1.6945,True,False,1.7618958333333332,False,1.7618958333333332
1981-06-26,1.371,False,False,1.371,0,1.371,False,False,1.438395833333333,False,1.438395833333333
1981-06-27,0.072,False,False,0.072,0,0.072,False,False,0.3426250000000002,False,0.3426250000000002
1981-06-28,1.299,False,False,1.299,0,1.299,False,False,1.043375,False,1.043375
1981-06-29,-0.361,True,False,,2,1.29,True,False,1.291875,False,1.291875
1981-06-30,-0.718,True,False,,2,1.281,True,False,1.282875,False,1.282875
1981-07-01,1.272,False,False,1.272,0,1.272,False,False,1.273875,False,1.273875
1981-07-02,1.514,False,False,1.514,0,1.514,False,False,1.4635833333333332,False,1.4635833333333332
1981-07-03,6.647,False,False,6.647,0,6.647,False,False,5.577625,False,5.577625
1981-07-04,12.944,False,False,12.944,0,12.944,False,False,11.632125,False,11.632125000000002
1981-07-05,4.937,False,False,4.937,0,4.937,False,False,6.605124999999999,False,6.605124999999999
1981-07-06,3.381,False,False,3.381,0,3.381,False,False,3.7051666666666665,False,3.705166666666667
1981-07-07,1.548,False,False,1.548,0,1.548,False,False,1.929875,False,1.929875
1981-07-08,1.091,False,False,1.091,0,1.091,False,False,1.1862083333333333,False,1.1862083333333333
1981-07-09,-1.651,True,False,,1,1.3715,True,False,1.3130625,False,1.3130625
1981-07-10,1.652,False,False,1.652,0,1.652,False,False,1.5935625,False,1.5935625
1981-07-11,0.029,False,False,0.029,0,0.029,False,False,0.3671249999999998,False,0.3671249999999999
1981-07-12,0.456,False,False,0.456,0,0.456,False,False,0.3670416666666666,False,0.3670416666666667
1981-07-13,2.16,False,False,2.16,0,2.16,False,False,1.805,False,1.805
1981-07-14,-1.939,True,False,,2,1.656,True,False,1.761,False,1.761
1981-07-15,-0.872,True,False,,2,1.152,True,False,1.257,False,1.257
1981-07-16,0.648,False,False,0.648,0,0.648,False,False,0.753,False,0.7530000000000001
1981-07-17,-3.732,True,False,,1,0.3925,True,False,0.4457291666666667,False,0.4457291666666667
1981-07-18,0.137,False,False,0.137,0,0.137,False,False,0.1902291666666666,False,0.1902291666666666
1981-07-19,2.173,False,False,2.173,0,2.173,False,False,1.7488333333333332,False,1.7488333333333332
1981-07-20,1.94,False,False,1.94,0,1.94,False,False,1.9885416666666669,False,1.9885416666666669
1981-07-21,1.94,False,False,1.94,0,1.94,False,False,1.94,False,1.94
1981-07-22,-0.45,True,False,,2,2.136,True,False,2.0951666666666666,False,2.0951666666666666
1981-07-23,-0.011,True,False,,2,2.332,True,False,2.291166666666667,False,2.2911666666666664
1981-07-24,2.528,False,False,2.528,0,2.528,False,False,2.4871666666666665,False,2.4871666666666665
1981-07-25,-1.397,True,False,,1,1.3545,True,False,1.5989791666666666,False,1.5989791666666666
1981-07-26,0.181,False,False,0.181,0,0.181,False,False,0.4254791666666667,False,0.4254791666666666
1981-07-27,5.676,False,False,5.676,0,5.676,False,False,4.531208333333333,False,4.531208333333333
1981-07-28,12.242,False,False,12.242,0,12.242,False,False,10.874083333333331,False,10.874083333333337
1981-07-29,5.244,False,False,5.244,0,5.244,False,False,6.7019166666666665,False,6.7019166666666665
1981-07-30,4.001,False,False,4.001,0,4.001,False,False,4.2599583333333335,False,4.2599583333333335
1981-07-31,2.763,False,False,2.763,0,2.763,False,False,3.0209166666666665,False,3.0209166666666665
1981-08-01,2.26,False,False,2.26,0,2.26,False,False,2.364791666666666,False,2.364791666666666
1981-08-02,11.819,False,False,11.819,0,11.819,False,False,9.827541666666669,False,9.827541666666669
1981-08-03,8.293,False,False,8.293,0,8.293,False,False,9.027583333333332,False,9.027583333333332
1981-08-04,4.423,False,False,4.423,0,4.423,False,False,5.22925,False,5.22925
1981-08-05,1.055,False,False,1.055,0,1.055,False,False,1.7566666666666664,False,1.7566666666666664
1981-08-06,9.441,False,False,9.441,0,9.441,False,False,7.693916666666667,False,7.693916666666667
1981-08-07,38.088,False,False,38.088,0,38.088,False,False,32.119875,False,32.119875
1981-08-08,10.32,False,False,10.32,0,10.32,False,False,16.105,False,16.105
1981-08-09,1.045,False,False,1.045,0,1.045,False,False,2.977291666666667,False,2.977291666666667
1981-08-10,1.874,False,False,1.874,0,1.874,False,False,1.7012916666666669,False,1.7012916666666666
1981-08-11,3.65,False,False,3.65,0,3.65,False,False,3.28,False,3.28
1981-08-12,7.833,False,False,7.833,0,7.833,False,False,6.961541666666666,False,6.961541666666666
1981-08-13,1.152,False,False,1.152,0,1.152,False,False,2.5438750000000003,False,2.543875
1981-08-14,1.652,False,False,1.652,0,1.652,False,False,1.5478333333333332,False,1.5478333333333332
