country,ID,period,flagged,LAT,LON,early_start,early_end,late_start,late_end,early_nyears,late_nyears,mean_shift,season_shift,abs_shape_change,early_shape,early_ratio,early_low10,early_cv,early_zero_delta,early_mean_in,early_concentration,early_trend,early_month1,early_month2,early_month3,early_month4,early_month5,early_month6,early_month7,early_month8,early_month9,early_month10,early_month11,early_month12,late_shape,late_ratio,late_low10,late_cv,late_zero_delta,late_mean_in,late_concentration,late_trend,late_month1,late_month2,late_month3,late_month4,late_month5,late_month6,late_month7,late_month8,late_month9,late_month10,late_month11,late_month12,MAIN_BAS
US,1026,test,False,36.597936,-93.311648,2000,2009,2010,2019,10,10,0.2549232335422741,0.09738623792432205,0.0007842159792140757,0.2570394068809823,0.9202904184214576,-0.05956829174173921,1.9329042041822417,0.0,102.15240640185935,0.10352977314736937,0.31323564866123843,0.0797436732275865,0.10745101764938948,0.12882660217834394,0.16554757052970456,0.13089612346799653,0.08703987261249245,0.07267343833724466,0.04949059766845664,0.05324734319901321,0.024361279274150327,0.031909088280272,0.06881339357534969,0.25625519090176824,0.9450275120005358,-0.0257968425393448,2.353702440695854,0.000547645125958379,131.81364068672943,0.1079854083838313,0.21433592578440372,0.07065842354275062,0.07395430614602447,0.12114385860103834,0.15238708358948222,0.18524602189539774,0.08771875340273182,0.06288524121515583,0.04430755643078221,0.034257535340183234,0.04542657866503378,0.03846205618224654,0.08355258498917316,7060047060.0
US,1027,train,False,36.550855,-99.565839,1980,1989,1990,1999,10,10,0.03604704495362899,0.07020123313768403,0.011518525707300165,0.32345810442127193,0.7699943347651091,-0.08133749322764462,1.5436590078279313,0.2972898987133863,1.5280980730350675,0.10011964052178093,0.4697863155001918,0.07447409624788685,0.0791894454400519,0.12287003232018316,0.11643951678346408,0.17178608681016833,0.10098228845918143,0.046291166173737255,0.033354533313777114,0.04547346188505887,0.07311583276305095,0.06494307795520672,0.07108046184823347,0.31193957871397177,0.8025099153692096,-0.08963592067563729,1.4831488707888962,0.354052573932092,1.584186327642586,0.10141898533818432,0.715269595607717,0.07693418278972222,0.0693805764897862,0.10814373395615604,0.15367321768000688,0.16011080875902745,0.10909034740593501,0.04637018082953728,0.04005382376024902,0.06109454353533913,0.04930661178944447,0.06423698214930208,0.061604990855494146,7060047060.0
US,1028,train,False,36.530647,-96.161815,1980,1989,1990,1999,10,10,0.0617958998647069,0.15123682119874357,0.25070321727962597,0.32473392542809654,0.8784119162347289,0.03790334893590532,4.495808537766118,-0.30166986038872157,1.503824902026129,0.10402259502032285,0.7886095234760014,0.037618920455049144,0.10870178460824362,0.1292508094246845,0.11899947703078043,0.13691918330279454,0.1337711137071595,0.017361506886700975,0.01954927766813019,0.08964509156039936,0.06605041931334658,0.07813036478901318,0.06400205125369787,0.5754371427077225,0.8961345026381734,0.017503429148660547,4.420707377786396,-0.39895947426067907,1.5996865392598059,0.12408540653373873,0.23693405539163362,0.04540183018493509,0.06497683337731314,0.12731563966257708,0.19570785864519807,0.18170639403548178,0.134413519881108,0.037370973509523654,0.020855723993111756,0.0274373546712459,0.03567738345296422,0.0669863145470313,0.06215017403950992,7060047060.0
US,1032,train,False,36.424078,-95.679416,1980,1989,1990,1999,10,10,0.0542625464506606,0.1622783814717032,0.06320053498721023,0.15100373056709615,0.9341916487209542,-0.008807273498599954,1.9093428186636696,-0.002737476047084588,96.5111393594306,0.10596780501988483,0.6528388177841026,0.045915683171464244,0.08332768502621793,0.1412633074730011,0.1578306114664742,0.10960423819607701,0.12536371276388475,0.027321339584226834,0.023133450142134502,0.0381643046316188,0.10706104737524835,0.07994984227491965,0.06106477789473263,0.21420426555430638,0.9346418753281985,-0.010010523847427727,1.901154025390803,0.00301204819277108,101.89276960387004,0.11003948271771764,0.02122957551142552,0.05325412103420171,0.05651583380602817,0.11300832587411318,0.13234723233416582,0.1792088900484264,0.13999878969882967,0.06654525696121573,0.02554905602393765,0.02350429758700123,0.03999288489954881,0.09751901518802601,0.07255629654450567,7060047060.0
US,1033,train,False,36.422916,-93.849219,1980,1989,1990,1999,10,10,0.17695552194440706,0.14878408461508105,0.027637297488185053,0.27286741044476037,0.8785201816164869,-0.003578898394876881,2.403084072305966,0.0002737476047084588,39.56077663525587,0.11614792884979291,0.5378479468470226,0.05632674662377675,0.12443760159231633,0.16393451238239332,0.15973673520719203,0.10161157606161692,0.08269943793035729,0.01361010907088514,0.01861437829149424,0.010806459047173351,0.04811722984735265,0.0906990374093113,0.12940617653613068,0.3005047079329454,0.9417753684618974,0.0,2.0897146938155586,0.004107338444687842,47.21887280974199,0.11912753477198086,-0.10136003996221046,0.11738687606691683,0.09887436948455444,0.1469771893339025,0.17804202253025306,0.13512950095266626,0.05858340410724959,0.02063794984544991,0.006710051021829001,0.022136421421812418,0.020878551249321503,0.10824197721793803,0.0864016867681064,7060047060.0
US,1033,test,False,36.422916,-93.849219,2000,2009,2010,2019,10,10,0.22733770975971582,0.13166261225938103,0.017447686566785636,0.3247300730084949,0.862604324196285,0.015284525769802638,2.9077783544206093,0.0005474952094169176,35.20025469569718,0.12123877146521975,0.15799846460736583,0.09408124730676952,0.10853715565555806,0.14806324563902212,0.20070698749181123,0.14046521463903638,0.08024828389331269,0.04512598393779659,0.01102181554647028,0.03536495036456065,0.011168464662471603,0.04189553836882787,0.08332111249436298,0.3421777595752805,0.8945686834568324,0.009612981659361525,3.0234916689421394,0.002738225629791895,44.185250222167916,0.1304454235519942,0.2809954165863432,0.06224769752529746,0.07973172469385877,0.14600493903433986,0.1825121142409537,0.21459802159541266,0.07255491352323405,0.03338534013447612,0.02829373993257657,0.009455799699148481,0.03691097749333396,0.03646825154696925,0.09783648058039907,7060047060.0
US,1036,train,False,36.365385,-92.572917,1980,1989,1990,1999,10,10,0.20480159502477485,0.09821703098869233,0.0066486637096695445,0.13303452444255287,0.9493411211028682,-0.05921638944556165,1.224190917006162,0.0,171.18075882216354,0.10362572324325744,0.4689058809779031,0.08485697181320001,0.10083948420026705,0.1441923356118443,0.1457340235491241,0.08278317071261518,0.0696900408633908,0.05087622951472234,0.047883289374660715,0.02870529527395868,0.03036808887006294,0.06845964169468495,0.1456114285214688,0.13968318815222242,0.9663752605749484,-0.05897452347192257,0.9902152932717133,0.0,210.08698565517665,0.09716104447912591,-0.2803134621473226,0.09197009841693427,0.089951278357507,0.13683198416382547,0.13942000524041756,0.1272411248857618,0.08283710550162138,0.05773412805233943,0.04427474944089299,0.04559230761241565,0.03978547915398768,0.06879622610826704,0.0755655130660296,7060047060.0
US,1036,test,False,36.365385,-92.572917,2000,2009,2010,2019,10,10,0.30812524854413725,0.11772174354672221,7.859200398946387e-05,0.19938486125213073,0.9214609695042725,-0.05677181239436406,1.4202090079419925,0.0,145.89395072443116,0.09867604211101992,0.35535644056866456,0.0855600882029073,0.09626738105148375,0.12098291074784859,0.16031529523584953,0.11879246144736307,0.0704240398187171,0.08743852148218308,0.06856861275081265,0.05433322257822525,0.025885344128717624,0.03988581927230665,0.07154630328358529,0.1994634532561202,0.9385041932155626,-0.013869499704570248,1.5421385930368146,0.0,198.54290868371683,0.10217353986347476,0.18860005745571706,0.08828772496811557,0.07028764441759466,0.10367261433338408,0.13841666335240768,0.17856392456618478,0.08645545260757188,0.06946503791469665,0.054900089301717234,0.03344215097988042,0.0467949694382242,0.0473743460617145,0.08233938205850838,7060047060.0
US,1042,train,False,36.252069,-92.238377,1980,1989,1990,1999,10,10,0.09437328426924677,0.13098333564507403,0.05912667744321043,0.3138499487783836,0.9284754431130097,-0.20090652028865524,1.8488703094412717,0.0002737476047084588,57.44806933136854,0.10200108728179559,0.4300583289333021,0.07061635153022637,0.1204225848972781,0.11767089060610077,0.13514301546553117,0.09980540444586448,0.0718850447875974,0.04408423038931108,0.030852645270774713,0.027749129331503492,0.04206321665371278,0.09629854595815267,0.14340894066394708,0.2547232713351732,0.9508634693229956,-0.09661893372575525,1.409841592643993,0.0,63.13369886673301,0.10342209824382638,-0.2602052041363965,0.09675078609196351,0.0882718693329088,0.1404099981533548,0.1501231573107436,0.1421364167353336,0.06448169751300616,0.035656408947761696,0.028487674658630308,0.052547768732904704,0.038011124990350566,0.08718592861076604,0.07593716892227609,7060047060.0
US,1042,test,False,36.252069,-92.238377,2000,2009,2010,2019,10,10,0.3306817131724919,0.10064691536321631,0.046168042438756496,0.3547932848921898,0.9004845119710189,-0.0951260269668482,2.1265709219112487,0.0,46.62361018762674,0.1125186529930956,0.3383911301775861,0.08396532524232184,0.10201321508839233,0.16231030874539615,0.17099262576456528,0.14896507989452176,0.05647754872711831,0.04486644780595799,0.035054041043312716,0.03997806891603653,0.02908742936515319,0.04835172845436558,0.0779381809528584,0.3086252424534333,0.9295489526787414,-0.031416480274116095,2.360839982801652,0.0,64.8961813102841,0.11055371638379502,0.18985375836605808,0.06990057537030396,0.07483413271893637,0.12138411533002215,0.16588566349949568,0.1879784976030656,0.07628788749818698,0.05781994419539236,0.04744254647135866,0.027925770200303568,0.04556858643127664,0.04833970907212199,0.07663257160953607,7060047060.0
